Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9336,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9336,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9336,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9336,Cooldown,Milliseconds,10000,10000,10000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,Cooldown,client_bin,abilityexport.bin
claim:39,Ability:9336,Description,AbilityDescription,Your overwhelming hate shields you from up to {COM_1_VAL1_DAMAGE} over {COM_1_DURA_SECONDS}.,Your overwhelming hate shields you from up to {COM_1_VAL1_DAMAGE} over {COM_1_DURA_SECONDS}.,Your overwhelming hate shields you from up to {COM_1_VAL1_DAMAGE} over {COM_1_DURA_SECONDS}.,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9337;EntryId=9336,9337,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9336,EffectId,EffectId,2484,2484,2484,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,EffectId,client_bin,abilityexport.bin
claim:38,Ability:9336,Name,AbilityName,Shield of Rage,Shield of Rage^n,Shield of Rage,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9337;EntryId=9336,9337,0,value,localized_string,abilitynames.txt
claim:4,Ability:9336,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,Range,client_bin,abilityexport.bin
claim:35,Ability:9336,RequirementId,RequirementId,9369,9369,9369,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6561;AbilityId=9336;offset=1315284,0,1315284,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:41,Component:12395,Description,ComponentDescription,Absorbing up to <<1>> damage.,Absorbing up to <<1>> damage.,Absorbing up to <<1>> damage.,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12396;EntryId=12395,12396,0,value,localized_string,componenteffects.txt
