Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:9350,row:abilityexport.bin|record=6572;AbilityId=9350;offset=1317748,abilityexport.bin,
edge:107,declared_by,component:12401,row:abilitycomponentexport.bin|record=5917;ComponentId=12401;offset=1036019,abilitycomponentexport.bin,
edge:108,declared_by,component:12402,row:abilitycomponentexport.bin|record=5918;ComponentId=12402;offset=1036152,abilitycomponentexport.bin,
edge:109,declared_by,component:12403,row:abilitycomponentexport.bin|record=5919;ComponentId=12403;offset=1036318,abilitycomponentexport.bin,
edge:110,declared_by,component:12740,row:abilitycomponentexport.bin|record=6246;ComponentId=12740;offset=1093999,abilitycomponentexport.bin,
edge:111,declared_by,component:12741,row:abilitycomponentexport.bin|record=6247;ComponentId=12741;offset=1094165,abilitycomponentexport.bin,
edge:11,declared_by,effect:12,row:effects.csv|line=17;EffectId=12,effects.csv,
edge:46,declared_by,effect:1322,row:effects.csv|line=1390;EffectId=1322,effects.csv,
edge:47,declared_by,effect:1329,row:effects.csv|line=1398;EffectId=1329,effects.csv,
edge:50,declared_by,effect:1330,row:effects.csv|line=1399;EffectId=1330,effects.csv,
edge:53,declared_by,effect:1433,row:effects.csv|line=1506;EffectId=1433,effects.csv,
edge:55,declared_by,effect:1696,row:effects.csv|line=1780;EffectId=1696,effects.csv,
edge:59,declared_by,effect:1765,row:effects.csv|line=1852;EffectId=1765,effects.csv,
edge:60,declared_by,effect:1802,row:effects.csv|line=1890;EffectId=1802,effects.csv,
edge:63,declared_by,effect:1804,row:effects.csv|line=1892;EffectId=1804,effects.csv,
edge:65,declared_by,effect:2009,row:effects.csv|line=2076;EffectId=2009,effects.csv,
edge:68,declared_by,effect:2010,row:effects.csv|line=2077;EffectId=2010,effects.csv,
edge:70,declared_by,effect:2019,row:effects.csv|line=2086;EffectId=2019,effects.csv,
edge:72,declared_by,effect:2023,row:effects.csv|line=2090;EffectId=2023,effects.csv,
edge:73,declared_by,effect:2031,row:effects.csv|line=2098;EffectId=2031,effects.csv,
edge:75,declared_by,effect:2099,row:effects.csv|line=2169;EffectId=2099,effects.csv,
edge:78,declared_by,effect:2110,row:effects.csv|line=2181;EffectId=2110,effects.csv,
edge:79,declared_by,effect:2213,row:effects.csv|line=2289;EffectId=2213,effects.csv,
edge:80,declared_by,effect:2253,row:effects.csv|line=2330;EffectId=2253,effects.csv,
edge:83,declared_by,effect:2352,row:effects.csv|line=2435;EffectId=2352,effects.csv,
edge:84,declared_by,effect:2364,row:effects.csv|line=2447;EffectId=2364,effects.csv,
edge:86,declared_by,effect:2414,row:effects.csv|line=2499;EffectId=2414,effects.csv,
edge:87,declared_by,effect:2459,row:effects.csv|line=2546;EffectId=2459,effects.csv,
edge:89,declared_by,effect:2462,row:effects.csv|line=2549;EffectId=2462,effects.csv,
edge:91,declared_by,effect:2486,row:effects.csv|line=2573;EffectId=2486,effects.csv,
edge:93,declared_by,effect:2531,row:effects.csv|line=2621;EffectId=2531,effects.csv,
edge:95,declared_by,effect:2644,row:effects.csv|line=2738;EffectId=2644,effects.csv,
edge:96,declared_by,effect:2740,row:effects.csv|line=2838;EffectId=2740,effects.csv,
edge:97,declared_by,effect:2744,row:effects.csv|line=2842;EffectId=2744,effects.csv,
edge:98,declared_by,effect:2808,row:effects.csv|line=2910;EffectId=2808,effects.csv,
edge:101,declared_by,effect:2809,row:effects.csv|line=2911;EffectId=2809,effects.csv,
edge:103,declared_by,effect:2903,row:effects.csv|line=3003;EffectId=2903,effects.csv,
edge:104,declared_by,effect:2972,row:effects.csv|line=3078;EffectId=2972,effects.csv,
edge:17,declared_by,effect:339,row:effects.csv|line=378;EffectId=339,effects.csv,
edge:21,declared_by,effect:432,row:effects.csv|line=479;EffectId=432,effects.csv,
