Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:9349,row:abilityexport.bin|record=6571;AbilityId=9349;offset=1317521,abilityexport.bin,
edge:12,declared_by,component:12400,row:abilitycomponentexport.bin|record=5916;ComponentId=12400;offset=1035820,abilitycomponentexport.bin,
edge:13,declared_by,component:12738,row:abilitycomponentexport.bin|record=6244;ComponentId=12738;offset=1093667,abilitycomponentexport.bin,
edge:14,declared_by,component:12739,row:abilitycomponentexport.bin|record=6245;ComponentId=12739;offset=1093833,abilitycomponentexport.bin,
edge:11,declared_by,component:149,row:abilitycomponentexport.bin|record=6621;ComponentId=149;offset=1158295,abilitycomponentexport.bin,
edge:8,declared_by,effect:2416,row:effects.csv|line=2501;EffectId=2416,effects.csv,
edge:9,declared_by,effect:2485,row:effects.csv|line=2572;EffectId=2485,effects.csv,
edge:6,declared_by,effect:40,row:effects.csv|line=47;EffectId=40,effects.csv,
edge:15,declared_by,requirement:9371,row:abilityrequirementexport.bin|record=370;RequirementId=9371;offset=36266,abilityrequirementexport.bin,
edge:16,declared_by,requirement:9381,row:abilityrequirementexport.bin|record=380;RequirementId=9381;offset=37252,abilityrequirementexport.bin,
edge:17,declared_by,requirement:9391,row:abilityrequirementexport.bin|record=390;RequirementId=9391;offset=38238,abilityrequirementexport.bin,
edge:18,declared_by,requirement:9620,row:abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,abilityrequirementexport.bin,
edge:19,declared_by,requirement:9621,row:abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,abilityrequirementexport.bin,
edge:20,declared_by,requirement:9622,row:abilityrequirementexport.bin|record=558;RequirementId=9622;offset=53562,abilityrequirementexport.bin,
edge:21,declared_by,requirement:9623,row:abilityrequirementexport.bin|record=559;RequirementId=9623;offset=53654,abilityrequirementexport.bin,
edge:22,declared_by,requirement:9624,row:abilityrequirementexport.bin|record=560;RequirementId=9624;offset=53746,abilityrequirementexport.bin,
edge:23,declared_by,requirement:9625,row:abilityrequirementexport.bin|record=561;RequirementId=9625;offset=53838,abilityrequirementexport.bin,
edge:10,linked_effect,effect:2485,effect:40,Impact,claim:11
edge:7,linked_effect,effect:40,effect:2416,Impact,claim:8
edge:36,localized_component_description,component:12400,row:componenteffects.txt|line=12401;EntryId=12400,componenteffects.txt,claim:49
edge:37,localized_component_description,component:12738,row:componenteffects.txt|line=12739;EntryId=12738,componenteffects.txt,claim:50
edge:38,localized_component_description,component:12739,row:componenteffects.txt|line=12740;EntryId=12739,componenteffects.txt,claim:51
edge:35,localized_component_description,component:149,row:componenteffects.txt|line=150;EntryId=149,componenteffects.txt,claim:48
edge:34,localized_description,ability:9349,row:abilitydesc.txt|line=9350;EntryId=9349,abilitydesc.txt,claim:47
edge:33,localized_name,ability:9349,row:abilitynames.txt|line=9350;EntryId=9349,abilitynames.txt,claim:46
edge:24,requires,ability:9349,requirement:9371,ExtData[0].Val6,claim:37
edge:26,requires,component:149,requirement:9622,ExtData[7].Val6,claim:39
edge:25,requires,component:149,requirement:9625,ExtData[6].Val6,claim:38
edge:27,requires,requirement:9371,requirement:9381,ExtData[0].Val6,claim:40
edge:28,requires,requirement:9371,requirement:9391,ExtData[1].Val6,claim:41
edge:29,requires,requirement:9622,requirement:9620,ExtData[0].Val6,claim:42
edge:30,requires,requirement:9622,requirement:9621,ExtData[1].Val6,claim:43
edge:31,requires,requirement:9625,requirement:9623,ExtData[0].Val6,claim:44
edge:32,requires,requirement:9625,requirement:9624,ExtData[1].Val6,claim:45
edge:4,uses_component,ability:9349,component:12400,abilityexport.bin,
edge:2,uses_component,ability:9349,component:12738,abilityexport.bin,
edge:5,uses_component,ability:9349,component:12739,abilityexport.bin,
edge:3,uses_component,ability:9349,component:149,abilityexport.bin,
