Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9514,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6684;AbilityId=9514;offset=1340169,0,1340169,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9514,CareerLine,CareerLineId,24,24,24,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6684;AbilityId=9514;offset=1340169,0,1340169,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9514,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6684;AbilityId=9514;offset=1340169,0,1340169,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9514,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6684;AbilityId=9514;offset=1340169,0,1340169,Cooldown,client_bin,abilityexport.bin
claim:17,Ability:9514,Description,AbilityDescription,"Any time you critically hit with a Path Of Destruction ability, the victim will be knocked backwards a moderate distance and mobs will be knocked down.","Any time you critically hit with a Path Of Destruction ability, the victim will be knocked backwards a moderate distance and mobs will be knocked down.","Any time you critically hit with a Path Of Destruction ability, the victim will be knocked backwards a moderate distance and mobs will be knocked down.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9515;EntryId=9514,9515,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9514,EffectId,EffectId,2643,2643,2643,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6684;AbilityId=9514;offset=1340169,0,1340169,EffectId,client_bin,abilityexport.bin
claim:16,Ability:9514,Name,AbilityName,Triumphant Blasting,Triumphant Blasting^n,Triumphant Blasting,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9515;EntryId=9514,9515,0,value,localized_string,abilitynames.txt
claim:4,Ability:9514,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6684;AbilityId=9514;offset=1340169,0,1340169,Range,client_bin,abilityexport.bin
claim:18,Component:12513,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12514;EntryId=12513,12514,0,value,localized_string,componenteffects.txt
claim:10,Component:12513,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6025;ComponentId=12513;offset=1054376,0,1054376,Duration,client_bin,abilitycomponentexport.bin
claim:11,Component:12513,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6025;ComponentId=12513;offset=1054376,0,1054376,Interval,client_bin,abilitycomponentexport.bin
claim:8,Component:12513,Operation,ComponentOperation,13,13,13,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6025;ComponentId=12513;offset=1054376,0,1054376,Operation,client_bin,abilitycomponentexport.bin
claim:9,Component:12513,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6025;ComponentId=12513;offset=1054376,0,1054376,Radius,client_bin,abilitycomponentexport.bin
claim:19,Component:12514,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12515;EntryId=12514,12515,0,value,localized_string,componenteffects.txt
claim:14,Component:12514,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6026;ComponentId=12514;offset=1054542,0,1054542,Duration,client_bin,abilitycomponentexport.bin
claim:15,Component:12514,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6026;ComponentId=12514;offset=1054542,0,1054542,Interval,client_bin,abilitycomponentexport.bin
claim:12,Component:12514,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6026;ComponentId=12514;offset=1054542,0,1054542,Operation,client_bin,abilitycomponentexport.bin
claim:13,Component:12514,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6026;ComponentId=12514;offset=1054542,0,1054542,Radius,client_bin,abilitycomponentexport.bin
claim:7,Effect:2643,Name,EffectName,Triumphant Blasting,Triumphant Blasting,Triumphant Blasting,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=2737;EffectId=2643,2737,0,Name,client_contract,effects.csv
