Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:3682,row:abilities.csv|line=3821;AbilityId=3682,abilities.csv,
edge:2,declared_by,ability:3682,row:abilityexport.bin|record=620;AbilityId=3682;offset=120193,abilityexport.bin,
edge:6,declared_by,component:329,row:abilitycomponentexport.bin|record=6778;ComponentId=329;offset=1185083,abilitycomponentexport.bin,
edge:7,declared_by,component:674,row:abilitycomponentexport.bin|record=174;ComponentId=674;offset=29716,abilitycomponentexport.bin,
edge:5,declared_by,effect:89,row:effects.csv|line=103;EffectId=89,effects.csv,
edge:10,localized_component_description,component:329,row:componenteffects.txt|line=330;EntryId=329,componenteffects.txt,claim:20
edge:11,localized_component_description,component:674,row:componenteffects.txt|line=675;EntryId=674,componenteffects.txt,claim:21
edge:9,localized_description,ability:3682,row:abilitydesc.txt|line=3683;EntryId=3682,abilitydesc.txt,claim:19
edge:8,localized_name,ability:3682,row:abilitynames.txt|line=3683;EntryId=3682,abilitynames.txt,claim:18
edge:4,uses_component,ability:3682,component:329,abilityexport.bin,
edge:3,uses_component,ability:3682,component:674,abilityexport.bin,
