Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:3483,row:abilities.csv|line=3619;AbilityId=3483,abilities.csv,
edge:2,declared_by,ability:3483,row:abilityexport.bin|record=422;AbilityId=3483;offset=81748,abilityexport.bin,
edge:61,declared_by,component:12354,row:abilitycomponentexport.bin|record=5870;ComponentId=12354;offset=1027788,abilitycomponentexport.bin,
edge:62,declared_by,component:12355,row:abilitycomponentexport.bin|record=5871;ComponentId=12355;offset=1027987,abilitycomponentexport.bin,
edge:63,declared_by,component:12356,row:abilitycomponentexport.bin|record=5872;ComponentId=12356;offset=1028186,abilitycomponentexport.bin,
edge:60,declared_by,component:343,row:abilitycomponentexport.bin|record=6792;ComponentId=343;offset=1187902,abilitycomponentexport.bin,
edge:28,declared_by,effect:1432,row:effects.csv|line=1505;EffectId=1432,effects.csv,
edge:30,declared_by,effect:1433,row:effects.csv|line=1506;EffectId=1433,effects.csv,
edge:32,declared_by,effect:1457,row:effects.csv|line=1531;EffectId=1457,effects.csv,
edge:9,declared_by,effect:158,row:effects.csv|line=176;EffectId=158,effects.csv,
edge:33,declared_by,effect:1659,row:effects.csv|line=1741;EffectId=1659,effects.csv,
edge:36,declared_by,effect:1802,row:effects.csv|line=1890;EffectId=1802,effects.csv,
edge:39,declared_by,effect:1804,row:effects.csv|line=1892;EffectId=1804,effects.csv,
edge:41,declared_by,effect:2023,row:effects.csv|line=2090;EffectId=2023,effects.csv,
edge:42,declared_by,effect:2039,row:effects.csv|line=2117;EffectId=2039,effects.csv,
edge:43,declared_by,effect:2156,row:effects.csv|line=2230;EffectId=2156,effects.csv,
edge:45,declared_by,effect:2173,row:effects.csv|line=2247;EffectId=2173,effects.csv,
edge:48,declared_by,effect:2345,row:effects.csv|line=2427;EffectId=2345,effects.csv,
edge:49,declared_by,effect:2352,row:effects.csv|line=2435;EffectId=2352,effects.csv,
edge:50,declared_by,effect:2464,row:effects.csv|line=2551;EffectId=2464,effects.csv,
edge:53,declared_by,effect:2740,row:effects.csv|line=2838;EffectId=2740,effects.csv,
edge:54,declared_by,effect:2744,row:effects.csv|line=2842;EffectId=2744,effects.csv,
edge:11,declared_by,effect:277,row:effects.csv|line=310;EffectId=277,effects.csv,
edge:55,declared_by,effect:2972,row:effects.csv|line=3078;EffectId=2972,effects.csv,
edge:58,declared_by,effect:3483,row:effects.csv|line=3591;EffectId=3483,effects.csv,
edge:14,declared_by,effect:445,row:effects.csv|line=498;EffectId=445,effects.csv,
edge:16,declared_by,effect:448,row:effects.csv|line=502;EffectId=448,effects.csv,
edge:18,declared_by,effect:545,row:effects.csv|line=603;EffectId=545,effects.csv,
edge:20,declared_by,effect:614,row:effects.csv|line=675;EffectId=614,effects.csv,
edge:23,declared_by,effect:851,row:effects.csv|line=926;EffectId=851,effects.csv,
edge:25,declared_by,effect:852,row:effects.csv|line=927;EffectId=852,effects.csv,
edge:26,declared_by,effect:921,row:effects.csv|line=999;EffectId=921,effects.csv,
edge:29,linked_effect,effect:1432,effect:158,Activate,claim:29
edge:31,linked_effect,effect:1433,effect:2972,Activate,claim:31
edge:10,linked_effect,effect:158,effect:2039,Impact,claim:10
edge:34,linked_effect,effect:1659,effect:1432,Build Up,claim:34
edge:35,linked_effect,effect:1659,effect:1457,Activate,claim:35
edge:37,linked_effect,effect:1802,effect:2740,Activate,claim:37
edge:38,linked_effect,effect:1802,effect:2744,Impact,claim:38
edge:40,linked_effect,effect:1804,effect:1433,Impact,claim:40
edge:44,linked_effect,effect:2156,effect:614,Cast,claim:44
edge:47,linked_effect,effect:2173,effect:851,Impact,claim:47
edge:46,linked_effect,effect:2173,effect:852,Activate,claim:46
edge:51,linked_effect,effect:2464,effect:277,Activate,claim:51
edge:52,linked_effect,effect:2464,effect:2999,Impact,claim:52
edge:13,linked_effect,effect:277,effect:2156,Impact,claim:13
