Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:122,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1028;AbilityId=122;offset=200269,0,200269,ApCost,client_bin,abilityexport.bin
claim:8,Ability:122,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1028;AbilityId=122;offset=200269,0,200269,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:122,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1028;AbilityId=122;offset=200269,0,200269,CastTime,client_bin,abilityexport.bin
claim:5,Ability:122,Cooldown,Milliseconds,10000,10000,10000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1028;AbilityId=122;offset=200269,0,200269,Cooldown,client_bin,abilityexport.bin
claim:22,Ability:122,Description,AbilityDescription,AE Root,AE Root,AE Root,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=123;EntryId=122,123,0,value,localized_string,abilitydesc.txt
claim:3,Ability:122,EffectId,EffectId,1886,1886,1886,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1028;AbilityId=122;offset=200269,0,200269,EffectId,client_bin,abilityexport.bin
claim:2,Ability:122,EffectId,EffectId,122,122,122,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=141;AbilityId=122,141,0,Effect,client_contract,abilities.csv
claim:23,Ability:122,EffectText,AbilityEffectText,,,,client_strings,abilityeffect.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilityeffect.txt,line=123;EntryId=122,123,0,value,localized_string,abilityeffect.txt
claim:1,Ability:122,Name,AbilityName,Claw Sweep,Claw Sweep,Claw Sweep,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=141;AbilityId=122,141,0,name,client_contract,abilities.csv
claim:21,Ability:122,Name,AbilityName,Grasp of the Dead,Grasp of the Dead ^n,Grasp of the Dead,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=123;EntryId=122,123,0,value,localized_string,abilitynames.txt
claim:6,Ability:122,Range,Feet,1200,1200,1200,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1028;AbilityId=122;offset=200269,0,200269,Range,client_bin,abilityexport.bin
claim:25,Component:1194,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=1195;EntryId=1194,1195,0,value,localized_string,componenteffects.txt
claim:17,Component:1194,Duration,Milliseconds,5000,5000,5000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=694;ComponentId=1194;offset=115376,0,115376,Duration,client_bin,abilitycomponentexport.bin
claim:18,Component:1194,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=694;ComponentId=1194;offset=115376,0,115376,Interval,client_bin,abilitycomponentexport.bin
claim:15,Component:1194,Operation,ComponentOperation,12,12,12,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=694;ComponentId=1194;offset=115376,0,115376,Operation,client_bin,abilitycomponentexport.bin
