Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:355,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1238;AbilityId=355;offset=241207,0,241207,ApCost,client_bin,abilityexport.bin
claim:8,Ability:355,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1238;AbilityId=355;offset=241207,0,241207,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:355,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1238;AbilityId=355;offset=241207,0,241207,CastTime,client_bin,abilityexport.bin
claim:5,Ability:355,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1238;AbilityId=355;offset=241207,0,241207,Cooldown,client_bin,abilityexport.bin
claim:19,Ability:355,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=356;EntryId=355,356,0,value,localized_string,abilitydesc.txt
claim:3,Ability:355,EffectId,EffectId,2476,2476,2476,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1238;AbilityId=355;offset=241207,0,241207,EffectId,client_bin,abilityexport.bin
claim:2,Ability:355,EffectId,EffectId,355,355,355,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=412;AbilityId=355,412,0,Effect,client_contract,abilities.csv
claim:1,Ability:355,Name,AbilityName,Discerning Offense,Discerning Offense,Discerning Offense,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=412;AbilityId=355,412,0,name,client_contract,abilities.csv
claim:18,Ability:355,Name,AbilityName,Hatred x 10,Hatred x 10^n,Hatred x 10,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=356;EntryId=355,356,0,value,localized_string,abilitynames.txt
claim:6,Ability:355,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1238;AbilityId=355;offset=241207,0,241207,Range,client_bin,abilityexport.bin
claim:20,Component:12676,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12677;EntryId=12676,12677,0,value,localized_string,componenteffects.txt
claim:12,Component:12676,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Duration,client_bin,abilitycomponentexport.bin
claim:13,Component:12676,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Interval,client_bin,abilitycomponentexport.bin
claim:10,Component:12676,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Operation,client_bin,abilitycomponentexport.bin
claim:11,Component:12676,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Radius,client_bin,abilitycomponentexport.bin
claim:21,Component:12708,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12709;EntryId=12708,12709,0,value,localized_string,componenteffects.txt
claim:16,Component:12708,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6215;ComponentId=12708;offset=1088061,0,1088061,Duration,client_bin,abilitycomponentexport.bin
claim:17,Component:12708,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6215;ComponentId=12708;offset=1088061,0,1088061,Interval,client_bin,abilitycomponentexport.bin
claim:14,Component:12708,Operation,ComponentOperation,25,25,25,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6215;ComponentId=12708;offset=1088061,0,1088061,Operation,client_bin,abilitycomponentexport.bin
claim:15,Component:12708,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6215;ComponentId=12708;offset=1088061,0,1088061,Radius,client_bin,abilitycomponentexport.bin
claim:9,Effect:2476,Name,EffectName,,,,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=2563;EffectId=2476,2563,0,Name,client_contract,effects.csv
