Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:1,ApCost,ActionPoints,35,35,35,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=933;AbilityId=1;offset=180915,0,180915,ApCost,client_bin,abilityexport.bin
claim:8,Ability:1,CareerLine,CareerLineId,8,8,8,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=933;AbilityId=1;offset=180915,0,180915,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:1,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=933;AbilityId=1;offset=180915,0,180915,CastTime,client_bin,abilityexport.bin
claim:5,Ability:1,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=933;AbilityId=1;offset=180915,0,180915,Cooldown,client_bin,abilityexport.bin
claim:37,Ability:1,Description,AbilityDescription,A powerful attack that deals {COM_0_VAL0_DAMAGE} and reduces the threat generated by your pet's next attack.,A powerful attack that deals {COM_0_VAL0_DAMAGE} and reduces the threat generated by your pet's next attack.,A powerful attack that deals {COM_0_VAL0_DAMAGE} and reduces the threat generated by your pet's next attack.,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=2;EntryId=1,2,0,value,localized_string,abilitydesc.txt
claim:3,Ability:1,EffectId,EffectId,1,1,1,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=933;AbilityId=1;offset=180915,0,180915,EffectId,client_bin,abilityexport.bin
claim:2,Ability:1,EffectId,EffectId,1,1,1,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=6;AbilityId=1,6,0,Effect,client_contract,abilities.csv
claim:1,Ability:1,Name,AbilityName,Ard Noggin,Ard Noggin,Ard Noggin,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=6;AbilityId=1,6,0,name,client_contract,abilities.csv
claim:36,Ability:1,Name,AbilityName,Ard Noggin,Ard Noggin^n,Ard Noggin,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=2;EntryId=1,2,0,value,localized_string,abilitynames.txt
claim:6,Ability:1,Range,Feet,60,60,60,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=933;AbilityId=1;offset=180915,0,180915,Range,client_bin,abilityexport.bin
claim:38,Component:148,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=149;EntryId=148,149,0,value,localized_string,componenteffects.txt
claim:14,Component:148,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6620;ComponentId=148;offset=1158063,0,1158063,Duration,client_bin,abilitycomponentexport.bin
claim:15,Component:148,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6620;ComponentId=148;offset=1158063,0,1158063,Interval,client_bin,abilitycomponentexport.bin
claim:12,Component:148,Operation,ComponentOperation,1,1,1,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6620;ComponentId=148;offset=1158063,0,1158063,Operation,client_bin,abilitycomponentexport.bin
claim:13,Component:148,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6620;ComponentId=148;offset=1158063,0,1158063,Radius,client_bin,abilitycomponentexport.bin
