Id,Kind,Key,Label,Properties
ability:408,ability,408,Ability 408,
component:342,component,342,Component 342,
component:436,component,436,Component 436,
component:496,component,496,Component 496,
component:497,component,497,Component 497,
effect:104,effect,104,Effect 104,
effect:408,effect,408,Effect 408,
row:abilities.csv|line=471;AbilityId=408,row,abilities.csv|line=471;AbilityId=408,abilities.csv line=471;AbilityId=408,line_number=471 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=6791;ComponentId=342;offset=1187736,row,abilitycomponentexport.bin|record=6791;ComponentId=342;offset=1187736,abilitycomponentexport.bin record=6791;ComponentId=342;offset=1187736,byte_offset=1187736 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6883;ComponentId=436;offset=1202447,row,abilitycomponentexport.bin|record=6883;ComponentId=436;offset=1202447,abilitycomponentexport.bin record=6883;ComponentId=436;offset=1202447,byte_offset=1202447 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6938;ComponentId=496;offset=1214118,row,abilitycomponentexport.bin|record=6938;ComponentId=496;offset=1214118,abilitycomponentexport.bin record=6938;ComponentId=496;offset=1214118,byte_offset=1214118 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6939;ComponentId=497;offset=1214284,row,abilitycomponentexport.bin|record=6939;ComponentId=497;offset=1214284,abilitycomponentexport.bin record=6939;ComponentId=497;offset=1214284,byte_offset=1214284 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=409;EntryId=408,row,abilitydesc.txt|line=409;EntryId=408,abilitydesc.txt line=409;EntryId=408,line_number=409 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=1275;AbilityId=408;offset=248385,row,abilityexport.bin|record=1275;AbilityId=408;offset=248385,abilityexport.bin record=1275;AbilityId=408;offset=248385,byte_offset=248385 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=409;EntryId=408,row,abilitynames.txt|line=409;EntryId=408,abilitynames.txt line=409;EntryId=408,line_number=409 | normalized_value=Immovable | raw_value=Immovable^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:componenteffects.txt|line=343;EntryId=342,row,componenteffects.txt|line=343;EntryId=342,componenteffects.txt line=343;EntryId=342,line_number=343 | normalized_value=Can not be knocked back | raw_value=Can not be knocked back | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=437;EntryId=436,row,componenteffects.txt|line=437;EntryId=436,componenteffects.txt line=437;EntryId=436,line_number=437 | normalized_value=Can not be rooted. | raw_value=Can not be rooted. | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=497;EntryId=496,row,componenteffects.txt|line=497;EntryId=496,componenteffects.txt line=497;EntryId=496,line_number=497 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=498;EntryId=497,row,componenteffects.txt|line=498;EntryId=497,componenteffects.txt line=498;EntryId=497,line_number=498 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:effects.csv|line=119;EffectId=104,row,effects.csv|line=119;EffectId=104,effects.csv line=119;EffectId=104,line_number=119 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=453;EffectId=408,row,effects.csv|line=453;EffectId=408,effects.csv line=453;EffectId=408,line_number=453 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
