Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:9345,row:abilityexport.bin|record=6567;AbilityId=9345;offset=1316712,abilityexport.bin,
edge:7,declared_by,component:12378,row:abilitycomponentexport.bin|record=5894;ComponentId=12378;offset=1032069,abilitycomponentexport.bin,
edge:8,declared_by,component:12379,row:abilitycomponentexport.bin|record=5895;ComponentId=12379;offset=1032202,abilitycomponentexport.bin,
edge:9,declared_by,component:12703,row:abilitycomponentexport.bin|record=6210;ComponentId=12703;offset=1087099,abilitycomponentexport.bin,
edge:10,declared_by,component:12759,row:abilitycomponentexport.bin|record=6263;ComponentId=12759;offset=1096788,abilitycomponentexport.bin,
edge:6,declared_by,effect:2481,row:effects.csv|line=2568;EffectId=2481,effects.csv,
edge:11,declared_by,requirement:9009,row:abilityrequirementexport.bin|record=8;RequirementId=9009;offset=586,abilityrequirementexport.bin,
edge:15,localized_component_description,component:12378,row:componenteffects.txt|line=12379;EntryId=12378,componenteffects.txt,claim:28
edge:16,localized_component_description,component:12379,row:componenteffects.txt|line=12380;EntryId=12379,componenteffects.txt,claim:29
edge:17,localized_component_description,component:12703,row:componenteffects.txt|line=12704;EntryId=12703,componenteffects.txt,claim:30
edge:18,localized_component_description,component:12759,row:componenteffects.txt|line=12760;EntryId=12759,componenteffects.txt,claim:31
edge:14,localized_description,ability:9345,row:abilitydesc.txt|line=9346;EntryId=9345,abilitydesc.txt,claim:27
edge:13,localized_name,ability:9345,row:abilitynames.txt|line=9346;EntryId=9345,abilitynames.txt,claim:26
edge:12,requires,ability:9345,requirement:9009,ExtData[0].Val6,claim:25
edge:2,uses_component,ability:9345,component:12378,abilityexport.bin,
edge:3,uses_component,ability:9345,component:12379,abilityexport.bin,
edge:4,uses_component,ability:9345,component:12703,abilityexport.bin,
edge:5,uses_component,ability:9345,component:12759,abilityexport.bin,
