Id,Kind,Key,Label,Properties
ability:9342,ability,9342,Ability 9342,
component:12372,component,12372,Component 12372,
component:12746,component,12746,Component 12746,
component:12747,component,12747,Component 12747,
component:12748,component,12748,Component 12748,
component:12749,component,12749,Component 12749,
effect:1433,effect,1433,Effect 1433,
effect:1802,effect,1802,Effect 1802,
effect:1804,effect,1804,Effect 1804,
effect:2023,effect,2023,Effect 2023,
effect:204,effect,204,Effect 204,
effect:2088,effect,2088,Effect 2088,
effect:2352,effect,2352,Effect 2352,
effect:2478,effect,2478,Effect 2478,
effect:2740,effect,2740,Effect 2740,
effect:2744,effect,2744,Effect 2744,
effect:2972,effect,2972,Effect 2972,
effect:2991,effect,2991,Effect 2991,
effect:445,effect,445,Effect 445,
effect:448,effect,448,Effect 448,
effect:541,effect,541,Effect 541,
effect:545,effect,545,Effect 545,
effect:614,effect,614,Effect 614,
effect:921,effect,921,Effect 921,
requirement:9066,requirement,9066,Requirement 9066,
requirement:9076,requirement,9076,Requirement 9076,
requirement:9212,requirement,9212,Requirement 9212,
requirement:9364,requirement,9364,Requirement 9364,
requirement:9374,requirement,9374,Requirement 9374,
requirement:9384,requirement,9384,Requirement 9384,
requirement:9394,requirement,9394,Requirement 9394,
requirement:9397,requirement,9397,Requirement 9397,
requirement:9399,requirement,9399,Requirement 9399,
requirement:9400,requirement,9400,Requirement 9400,
requirement:9401,requirement,9401,Requirement 9401,
requirement:9402,requirement,9402,Requirement 9402,
requirement:9620,requirement,9620,Requirement 9620,
requirement:9621,requirement,9621,Requirement 9621,
requirement:9622,requirement,9622,Requirement 9622,
requirement:9623,requirement,9623,Requirement 9623,
requirement:9624,requirement,9624,Requirement 9624,
requirement:9625,requirement,9625,Requirement 9625,
row:abilitycomponentexport.bin|record=5888;ComponentId=12372;offset=1030941,row,abilitycomponentexport.bin|record=5888;ComponentId=12372;offset=1030941,abilitycomponentexport.bin record=5888;ComponentId=12372;offset=1030941,byte_offset=1030941 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6252;ComponentId=12746;offset=1094995,row,abilitycomponentexport.bin|record=6252;ComponentId=12746;offset=1094995,abilitycomponentexport.bin record=6252;ComponentId=12746;offset=1094995,byte_offset=1094995 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6253;ComponentId=12747;offset=1095161,row,abilitycomponentexport.bin|record=6253;ComponentId=12747;offset=1095161,abilitycomponentexport.bin record=6253;ComponentId=12747;offset=1095161,byte_offset=1095161 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6254;ComponentId=12748;offset=1095327,row,abilitycomponentexport.bin|record=6254;ComponentId=12748;offset=1095327,abilitycomponentexport.bin record=6254;ComponentId=12748;offset=1095327,byte_offset=1095327 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6255;ComponentId=12749;offset=1095493,row,abilitycomponentexport.bin|record=6255;ComponentId=12749;offset=1095493,abilitycomponentexport.bin record=6255;ComponentId=12749;offset=1095493,byte_offset=1095493 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=9343;EntryId=9342,row,abilitydesc.txt|line=9343;EntryId=9342,abilitydesc.txt line=9343;EntryId=9342,line_number=9343 | normalized_value=A retaliatory strike that that slowly cuts through your foe for {COM_1_VAL0_TOD_DAMAGE} over {COM_1_DURA_SECONDS}. | raw_value=A retaliatory strike that that slowly cuts through your foe for {COM_1_VAL0_TOD_DAMAGE} over {COM_1_DURA_SECONDS}. | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=6564;AbilityId=9342;offset=1315998,row,abilityexport.bin|record=6564;AbilityId=9342;offset=1315998,abilityexport.bin record=6564;AbilityId=9342;offset=1315998,byte_offset=1315998 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=9343;EntryId=9342,row,abilitynames.txt|line=9343;EntryId=9342,abilitynames.txt line=9343;EntryId=9342,line_number=9343 | normalized_value=Blade of Ruin | raw_value=Blade of Ruin^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
