Id,Kind,Key,Label,Properties
ability:3263,ability,3263,Ability 3263,
component:12698,component,12698,Component 12698,
component:12703,component,12703,Component 12703,
component:12704,component,12704,Component 12704,
component:12705,component,12705,Component 12705,
effect:1758,effect,1758,Effect 1758,
effect:1765,effect,1765,Effect 1765,
effect:1894,effect,1894,Effect 1894,
effect:211,effect,211,Effect 211,
effect:2199,effect,2199,Effect 2199,
effect:2242,effect,2242,Effect 2242,
effect:2476,effect,2476,Effect 2476,
effect:2482,effect,2482,Effect 2482,
effect:2665,effect,2665,Effect 2665,
effect:2875,effect,2875,Effect 2875,
effect:2880,effect,2880,Effect 2880,
effect:3263,effect,3263,Effect 3263,
effect:752,effect,752,Effect 752,
row:abilities.csv|line=3397;AbilityId=3263,row,abilities.csv|line=3397;AbilityId=3263,abilities.csv line=3397;AbilityId=3263,line_number=3397 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=6205;ComponentId=12698;offset=1086434,row,abilitycomponentexport.bin|record=6205;ComponentId=12698;offset=1086434,abilitycomponentexport.bin record=6205;ComponentId=12698;offset=1086434,byte_offset=1086434 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6210;ComponentId=12703;offset=1087099,row,abilitycomponentexport.bin|record=6210;ComponentId=12703;offset=1087099,abilitycomponentexport.bin record=6210;ComponentId=12703;offset=1087099,byte_offset=1087099 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6211;ComponentId=12704;offset=1087298,row,abilitycomponentexport.bin|record=6211;ComponentId=12704;offset=1087298,abilitycomponentexport.bin record=6211;ComponentId=12704;offset=1087298,byte_offset=1087298 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6212;ComponentId=12705;offset=1087530,row,abilitycomponentexport.bin|record=6212;ComponentId=12705;offset=1087530,abilitycomponentexport.bin record=6212;ComponentId=12705;offset=1087530,byte_offset=1087530 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=3264;EntryId=3263,row,abilitydesc.txt|line=3264;EntryId=3263,abilitydesc.txt line=3264;EntryId=3263,line_number=3264 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=204;AbilityId=3263;offset=39456,row,abilityexport.bin|record=204;AbilityId=3263;offset=39456,abilityexport.bin record=204;AbilityId=3263;offset=39456,byte_offset=39456 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=3264;EntryId=3263,row,abilitynames.txt|line=3264;EntryId=3263,abilitynames.txt line=3264;EntryId=3263,line_number=3264 | normalized_value=Hatred | raw_value=Hatred ^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:componenteffects.txt|line=12699;EntryId=12698,row,componenteffects.txt|line=12699;EntryId=12698,componenteffects.txt line=12699;EntryId=12698,line_number=12699 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=12704;EntryId=12703,row,componenteffects.txt|line=12704;EntryId=12703,componenteffects.txt line=12704;EntryId=12703,line_number=12704 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=12705;EntryId=12704,row,componenteffects.txt|line=12705;EntryId=12704,componenteffects.txt line=12705;EntryId=12704,line_number=12705 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=12706;EntryId=12705,row,componenteffects.txt|line=12706;EntryId=12705,componenteffects.txt line=12706;EntryId=12705,line_number=12706 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:effects.csv|line=1845;EffectId=1758,row,effects.csv|line=1845;EffectId=1758,effects.csv line=1845;EffectId=1758,line_number=1845 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=1852;EffectId=1765,row,effects.csv|line=1852;EffectId=1765,effects.csv line=1852;EffectId=1765,line_number=1852 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=2274;EffectId=2199,row,effects.csv|line=2274;EffectId=2199,effects.csv line=2274;EffectId=2199,line_number=2274 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=2319;EffectId=2242,row,effects.csv|line=2319;EffectId=2242,effects.csv line=2319;EffectId=2242,line_number=2319 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=232;EffectId=211,row,effects.csv|line=232;EffectId=211,effects.csv line=232;EffectId=211,line_number=232 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=2563;EffectId=2476,row,effects.csv|line=2563;EffectId=2476,effects.csv line=2563;EffectId=2476,line_number=2563 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=2569;EffectId=2482,row,effects.csv|line=2569;EffectId=2482,effects.csv line=2569;EffectId=2482,line_number=2569 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=2760;EffectId=2665,row,effects.csv|line=2760;EffectId=2665,effects.csv line=2760;EffectId=2665,line_number=2760 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=2978;EffectId=2875,row,effects.csv|line=2978;EffectId=2875,effects.csv line=2978;EffectId=2875,line_number=2978 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=3367;EffectId=3263,row,effects.csv|line=3367;EffectId=3263,effects.csv line=3367;EffectId=3263,line_number=3367 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
