Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:183,ApCost,ActionPoints,35,35,35,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1080;AbilityId=183;offset=210357,0,210357,ApCost,client_bin,abilityexport.bin
claim:8,Ability:183,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1080;AbilityId=183;offset=210357,0,210357,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:183,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1080;AbilityId=183;offset=210357,0,210357,CastTime,client_bin,abilityexport.bin
claim:5,Ability:183,Cooldown,Milliseconds,3000,3000,3000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1080;AbilityId=183;offset=210357,0,210357,Cooldown,client_bin,abilityexport.bin
claim:24,Ability:183,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=184;EntryId=183,184,0,value,localized_string,abilitydesc.txt
claim:3,Ability:183,EffectId,EffectId,1,1,1,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1080;AbilityId=183;offset=210357,0,210357,EffectId,client_bin,abilityexport.bin
claim:2,Ability:183,EffectId,EffectId,183,183,183,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=211;AbilityId=183,211,0,Effect,client_contract,abilities.csv
claim:1,Ability:183,Name,AbilityName,Pierce,Pierce,Pierce,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=211;AbilityId=183,211,0,name,client_contract,abilities.csv
claim:23,Ability:183,Name,AbilityName,Test T3R6 Attack,Test T3R6 Attack^n,Test T3R6 Attack,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=184;EntryId=183,184,0,value,localized_string,abilitynames.txt
claim:6,Ability:183,Range,Feet,60,60,60,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1080;AbilityId=183;offset=210357,0,210357,Range,client_bin,abilityexport.bin
claim:25,Component:493,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=494;EntryId=493,494,0,value,localized_string,componenteffects.txt
claim:21,Component:493,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6936;ComponentId=493;offset=1213753,0,1213753,Duration,client_bin,abilitycomponentexport.bin
claim:22,Component:493,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6936;ComponentId=493;offset=1213753,0,1213753,Interval,client_bin,abilitycomponentexport.bin
claim:19,Component:493,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6936;ComponentId=493;offset=1213753,0,1213753,Operation,client_bin,abilitycomponentexport.bin
claim:20,Component:493,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6936;ComponentId=493;offset=1213753,0,1213753,Radius,client_bin,abilitycomponentexport.bin
claim:10,Effect:1,ImpactId,EffectId,2794,2794,2794,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=6;EffectId=1,6,0,Impact,client_contract,effects.csv
claim:9,Effect:1,Name,EffectName,Ard Noggin,Ard Noggin,Ard Noggin,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=6;EffectId=1,6,0,Name,client_contract,effects.csv
claim:17,Effect:1420,ActivateId,EffectId,639,639,639,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=1493;EffectId=1420,1493,0,Activate,client_contract,effects.csv
claim:16,Effect:1420,Name,EffectName,Challenge,Challenge,Challenge,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=1493;EffectId=1420,1493,0,Name,client_contract,effects.csv
