Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:1409,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=5467;AbilityId=1409;offset=1092884,0,1092884,ApCost,client_bin,abilityexport.bin
claim:8,Ability:1409,CareerLine,CareerLineId,1,1,1,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=5467;AbilityId=1409;offset=1092884,0,1092884,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:1409,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=5467;AbilityId=1409;offset=1092884,0,1092884,CastTime,client_bin,abilityexport.bin
claim:5,Ability:1409,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=5467;AbilityId=1409;offset=1092884,0,1092884,Cooldown,client_bin,abilityexport.bin
claim:26,Ability:1409,Description,AbilityDescription,"When you disrupt an enemy's spell, your run speed will be increased by {COM_1_VAL0_COM_0_VAL0}% for {COM_1_VAL0_COM_0_DURA_SECONDS} and you will recover {COM_2_VAL0_HEALTH}.","When you disrupt an enemy's spell, your run speed will be increased by {COM_1_VAL0_COM_0_VAL0}% for {COM_1_VAL0_COM_0_DURA_SECONDS} and you will recover {COM_2_VAL0_HEALTH}.","When you disrupt an enemy's spell, your run speed will be increased by {COM_1_VAL0_COM_0_VAL0}% for {COM_1_VAL0_COM_0_DURA_SECONDS} and you will recover {COM_2_VAL0_HEALTH}.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=1410;EntryId=1409,1410,0,value,localized_string,abilitydesc.txt
claim:3,Ability:1409,EffectId,EffectId,585,585,585,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=5467;AbilityId=1409;offset=1092884,0,1092884,EffectId,client_bin,abilityexport.bin
claim:2,Ability:1409,EffectId,EffectId,1409,1409,1409,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=1496;AbilityId=1409,1496,0,Effect,client_contract,abilities.csv
claim:1,Ability:1409,Name,AbilityName,Taunt,Taunt,Taunt,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=1496;AbilityId=1409,1496,0,name,client_contract,abilities.csv
claim:25,Ability:1409,Name,AbilityName,Avalanche,Avalanche^n,Avalanche,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=1410;EntryId=1409,1410,0,value,localized_string,abilitynames.txt
claim:6,Ability:1409,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=5467;AbilityId=1409;offset=1092884,0,1092884,Range,client_bin,abilityexport.bin
claim:27,Component:1439,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=1440;EntryId=1439,1440,0,value,localized_string,componenteffects.txt
claim:13,Component:1439,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=939;ComponentId=1439;offset=157894,0,157894,Duration,client_bin,abilitycomponentexport.bin
claim:14,Component:1439,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=939;ComponentId=1439;offset=157894,0,157894,Interval,client_bin,abilitycomponentexport.bin
claim:11,Component:1439,Operation,ComponentOperation,13,13,13,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=939;ComponentId=1439;offset=157894,0,157894,Operation,client_bin,abilitycomponentexport.bin
claim:12,Component:1439,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=939;ComponentId=1439;offset=157894,0,157894,Radius,client_bin,abilitycomponentexport.bin
claim:28,Component:1440,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=1441;EntryId=1440,1441,0,value,localized_string,componenteffects.txt
claim:17,Component:1440,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=940;ComponentId=1440;offset=158027,0,158027,Duration,client_bin,abilitycomponentexport.bin
claim:18,Component:1440,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=940;ComponentId=1440;offset=158027,0,158027,Interval,client_bin,abilitycomponentexport.bin
