Id,Kind,Key,Label,Properties
ability:3483,ability,3483,Ability 3483,
component:12354,component,12354,Component 12354,
component:12355,component,12355,Component 12355,
component:12356,component,12356,Component 12356,
component:343,component,343,Component 343,
effect:1432,effect,1432,Effect 1432,
effect:1433,effect,1433,Effect 1433,
effect:1457,effect,1457,Effect 1457,
effect:158,effect,158,Effect 158,
effect:1659,effect,1659,Effect 1659,
effect:1802,effect,1802,Effect 1802,
effect:1804,effect,1804,Effect 1804,
effect:2023,effect,2023,Effect 2023,
effect:2039,effect,2039,Effect 2039,
effect:2156,effect,2156,Effect 2156,
effect:2173,effect,2173,Effect 2173,
effect:2345,effect,2345,Effect 2345,
effect:2352,effect,2352,Effect 2352,
effect:2464,effect,2464,Effect 2464,
effect:2740,effect,2740,Effect 2740,
effect:2744,effect,2744,Effect 2744,
effect:277,effect,277,Effect 277,
effect:2972,effect,2972,Effect 2972,
effect:2999,effect,2999,Effect 2999,
effect:3483,effect,3483,Effect 3483,
effect:445,effect,445,Effect 445,
effect:448,effect,448,Effect 448,
effect:545,effect,545,Effect 545,
effect:614,effect,614,Effect 614,
effect:851,effect,851,Effect 851,
effect:852,effect,852,Effect 852,
effect:921,effect,921,Effect 921,
row:abilities.csv|line=3619;AbilityId=3483,row,abilities.csv|line=3619;AbilityId=3483,abilities.csv line=3619;AbilityId=3483,line_number=3619 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=5870;ComponentId=12354;offset=1027788,row,abilitycomponentexport.bin|record=5870;ComponentId=12354;offset=1027788,abilitycomponentexport.bin record=5870;ComponentId=12354;offset=1027788,byte_offset=1027788 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=5871;ComponentId=12355;offset=1027987,row,abilitycomponentexport.bin|record=5871;ComponentId=12355;offset=1027987,abilitycomponentexport.bin record=5871;ComponentId=12355;offset=1027987,byte_offset=1027987 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=5872;ComponentId=12356;offset=1028186,row,abilitycomponentexport.bin|record=5872;ComponentId=12356;offset=1028186,abilitycomponentexport.bin record=5872;ComponentId=12356;offset=1028186,byte_offset=1028186 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6792;ComponentId=343;offset=1187902,row,abilitycomponentexport.bin|record=6792;ComponentId=343;offset=1187902,abilitycomponentexport.bin record=6792;ComponentId=343;offset=1187902,byte_offset=1187902 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=3484;EntryId=3483,row,abilitydesc.txt|line=3484;EntryId=3483,abilitydesc.txt line=3484;EntryId=3483,line_number=3484 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=422;AbilityId=3483;offset=81748,row,abilityexport.bin|record=422;AbilityId=3483;offset=81748,abilityexport.bin record=422;AbilityId=3483;offset=81748,byte_offset=81748 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
