Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:10,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=941;AbilityId=10;offset=182731,0,182731,ApCost,client_bin,abilityexport.bin
claim:8,Ability:10,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=941;AbilityId=10;offset=182731,0,182731,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:10,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=941;AbilityId=10;offset=182731,0,182731,CastTime,client_bin,abilityexport.bin
claim:5,Ability:10,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=941;AbilityId=10;offset=182731,0,182731,Cooldown,client_bin,abilityexport.bin
claim:44,Ability:10,Description,AbilityDescription,"Your Squig slams it's head in to it's target, dealing {COM_0_VAL0_DAMAGE} and knocking them back.","Your Squig slams it's head in to it's target, dealing {COM_0_VAL0_DAMAGE} and knocking them back.","Your Squig slams it's head in to it's target, dealing {COM_0_VAL0_DAMAGE} and knocking them back.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=11;EntryId=10,11,0,value,localized_string,abilitydesc.txt
claim:3,Ability:10,EffectId,EffectId,11,11,11,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=941;AbilityId=10;offset=182731,0,182731,EffectId,client_bin,abilityexport.bin
claim:2,Ability:10,EffectId,EffectId,10,10,10,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=15;AbilityId=10,15,0,Effect,client_contract,abilities.csv
claim:1,Ability:10,Name,AbilityName,Gore,Gore,Gore,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=15;AbilityId=10,15,0,name,client_contract,abilities.csv
claim:43,Ability:10,Name,AbilityName,Head Butt,Head Butt^n,Head Butt,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=11;EntryId=10,11,0,value,localized_string,abilitynames.txt
claim:6,Ability:10,Range,Feet,60,60,60,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=941;AbilityId=10;offset=182731,0,182731,Range,client_bin,abilityexport.bin
claim:47,Component:142,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=143;EntryId=142,143,0,value,localized_string,componenteffects.txt
claim:41,Component:142,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6615;ComponentId=142;offset=1156903,0,1156903,Duration,client_bin,abilitycomponentexport.bin
claim:42,Component:142,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6615;ComponentId=142;offset=1156903,0,1156903,Interval,client_bin,abilitycomponentexport.bin
claim:39,Component:142,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6615;ComponentId=142;offset=1156903,0,1156903,Operation,client_bin,abilitycomponentexport.bin
claim:40,Component:142,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6615;ComponentId=142;offset=1156903,0,1156903,Radius,client_bin,abilitycomponentexport.bin
claim:45,Component:2,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=3;EntryId=2,3,0,value,localized_string,componenteffects.txt
claim:33,Component:2,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6493;ComponentId=2;offset=1135397,0,1135397,Duration,client_bin,abilitycomponentexport.bin
claim:34,Component:2,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6493;ComponentId=2;offset=1135397,0,1135397,Interval,client_bin,abilitycomponentexport.bin
claim:31,Component:2,Operation,ComponentOperation,1,1,1,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6493;ComponentId=2;offset=1135397,0,1135397,Operation,client_bin,abilitycomponentexport.bin
