Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9350,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9350,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9350,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9350,Cooldown,Milliseconds,60000,60000,60000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,Cooldown,client_bin,abilityexport.bin
claim:134,Ability:9350,Description,AbilityDescription,"You focus your Hatred inward, cursing yourself for your weakness, and force yourself to march on by recovering {COM_3_VAL0_HEALTH} every 3 seconds for up to {COM_0_DURA_SECONDS}. This effect will end if you run out of Hate.","You focus your Hatred inward, cursing yourself for your weakness, and force yourself to march on by recovering {COM_3_VAL0_HEALTH} every 3 seconds for up to {COM_0_DURA_SECONDS}. This effect will end if you run out of Hate.","You focus your Hatred inward, cursing yourself for your weakness, and force yourself to march on by recovering {COM_3_VAL0_HEALTH} every 3 seconds for up to {COM_0_DURA_SECONDS}. This effect will end if you run out of Hate.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9351;EntryId=9350,9351,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9350,EffectId,EffectId,2486,2486,2486,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,EffectId,client_bin,abilityexport.bin
claim:133,Ability:9350,Name,AbilityName,Bolstering Anger,Bolstering Anger^n,Bolstering Anger,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9351;EntryId=9350,9351,0,value,localized_string,abilitynames.txt
claim:4,Ability:9350,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,Range,client_bin,abilityexport.bin
claim:130,Ability:9350,RequirementId,RequirementId,9372,9372,9372,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6572;AbilityId=9350;offset=1317748,0,1317748,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:135,Component:12401,Description,ComponentDescription,Slowly converting Hatred into hit points.,Slowly converting Hatred into hit points.,Slowly converting Hatred into hit points.,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12402;EntryId=12401,12402,0,value,localized_string,componenteffects.txt
claim:109,Component:12401,Duration,Milliseconds,30000,30000,30000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5917;ComponentId=12401;offset=1036019,0,1036019,Duration,client_bin,abilitycomponentexport.bin
claim:110,Component:12401,Interval,Milliseconds,3000,3000,3000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5917;ComponentId=12401;offset=1036019,0,1036019,Interval,client_bin,abilitycomponentexport.bin
claim:107,Component:12401,Operation,ComponentOperation,15,15,15,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5917;ComponentId=12401;offset=1036019,0,1036019,Operation,client_bin,abilitycomponentexport.bin
claim:108,Component:12401,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5917;ComponentId=12401;offset=1036019,0,1036019,Radius,client_bin,abilitycomponentexport.bin
claim:136,Component:12402,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12403;EntryId=12402,12403,0,value,localized_string,componenteffects.txt
claim:113,Component:12402,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5918;ComponentId=12402;offset=1036152,0,1036152,Duration,client_bin,abilitycomponentexport.bin
claim:114,Component:12402,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5918;ComponentId=12402;offset=1036152,0,1036152,Interval,client_bin,abilitycomponentexport.bin
claim:111,Component:12402,Operation,ComponentOperation,11,11,11,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5918;ComponentId=12402;offset=1036152,0,1036152,Operation,client_bin,abilitycomponentexport.bin
claim:112,Component:12402,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5918;ComponentId=12402;offset=1036152,0,1036152,Radius,client_bin,abilitycomponentexport.bin
claim:137,Component:12403,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12404;EntryId=12403,12404,0,value,localized_string,componenteffects.txt
claim:117,Component:12403,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5919;ComponentId=12403;offset=1036318,0,1036318,Duration,client_bin,abilitycomponentexport.bin
claim:118,Component:12403,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5919;ComponentId=12403;offset=1036318,0,1036318,Interval,client_bin,abilitycomponentexport.bin
claim:115,Component:12403,Operation,ComponentOperation,3,3,3,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5919;ComponentId=12403;offset=1036318,0,1036318,Operation,client_bin,abilitycomponentexport.bin
claim:116,Component:12403,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5919;ComponentId=12403;offset=1036318,0,1036318,Radius,client_bin,abilitycomponentexport.bin
