Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:408,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1275;AbilityId=408;offset=248385,0,248385,ApCost,client_bin,abilityexport.bin
claim:8,Ability:408,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1275;AbilityId=408;offset=248385,0,248385,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:408,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1275;AbilityId=408;offset=248385,0,248385,CastTime,client_bin,abilityexport.bin
claim:5,Ability:408,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1275;AbilityId=408;offset=248385,0,248385,Cooldown,client_bin,abilityexport.bin
claim:28,Ability:408,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=409;EntryId=408,409,0,value,localized_string,abilitydesc.txt
claim:3,Ability:408,EffectId,EffectId,104,104,104,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1275;AbilityId=408;offset=248385,0,248385,EffectId,client_bin,abilityexport.bin
claim:2,Ability:408,EffectId,EffectId,408,408,408,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=471;AbilityId=408,471,0,Effect,client_contract,abilities.csv
claim:1,Ability:408,Name,AbilityName,Enhanced Aim,Enhanced Aim,Enhanced Aim,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=471;AbilityId=408,471,0,name,client_contract,abilities.csv
claim:27,Ability:408,Name,AbilityName,Immovable,Immovable^n,Immovable,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=409;EntryId=408,409,0,value,localized_string,abilitynames.txt
claim:6,Ability:408,Range,Feet,3000,3000,3000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1275;AbilityId=408;offset=248385,0,248385,Range,client_bin,abilityexport.bin
claim:29,Component:342,Description,ComponentDescription,Can not be knocked back,Can not be knocked back,Can not be knocked back,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=343;EntryId=342,343,0,value,localized_string,componenteffects.txt
claim:13,Component:342,Duration,Milliseconds,30000,30000,30000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6791;ComponentId=342;offset=1187736,0,1187736,Duration,client_bin,abilitycomponentexport.bin
claim:14,Component:342,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6791;ComponentId=342;offset=1187736,0,1187736,Interval,client_bin,abilitycomponentexport.bin
claim:11,Component:342,Operation,ComponentOperation,15,15,15,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6791;ComponentId=342;offset=1187736,0,1187736,Operation,client_bin,abilitycomponentexport.bin
claim:12,Component:342,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6791;ComponentId=342;offset=1187736,0,1187736,Radius,client_bin,abilitycomponentexport.bin
