Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9342,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9342,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9342,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9342,Cooldown,Milliseconds,10000,10000,10000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,Cooldown,client_bin,abilityexport.bin
claim:99,Ability:9342,Description,AbilityDescription,A retaliatory strike that that slowly cuts through your foe for {COM_1_VAL0_TOD_DAMAGE} over {COM_1_DURA_SECONDS}.,A retaliatory strike that that slowly cuts through your foe for {COM_1_VAL0_TOD_DAMAGE} over {COM_1_DURA_SECONDS}.,A retaliatory strike that that slowly cuts through your foe for {COM_1_VAL0_TOD_DAMAGE} over {COM_1_DURA_SECONDS}.,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9343;EntryId=9342,9343,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9342,EffectId,EffectId,2478,2478,2478,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,EffectId,client_bin,abilityexport.bin
claim:98,Ability:9342,Name,AbilityName,Blade of Ruin,Blade of Ruin^n,Blade of Ruin,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9343;EntryId=9342,9343,0,value,localized_string,abilitynames.txt
claim:4,Ability:9342,Range,Feet,60,60,60,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,Range,client_bin,abilityexport.bin
claim:80,Ability:9342,RequirementId,RequirementId,9364,9364,9364,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:81,Ability:9342,RequirementId,RequirementId,9212,9212,9212,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6564;AbilityId=9342;offset=1315998,0,1315998,ExtData[1].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:100,Component:12372,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12373;EntryId=12372,12373,0,value,localized_string,componenteffects.txt
claim:44,Component:12372,Duration,Milliseconds,10000,10000,10000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5888;ComponentId=12372;offset=1030941,0,1030941,Duration,client_bin,abilitycomponentexport.bin
claim:45,Component:12372,Interval,Milliseconds,2500,2500,2500,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5888;ComponentId=12372;offset=1030941,0,1030941,Interval,client_bin,abilitycomponentexport.bin
claim:42,Component:12372,Operation,ComponentOperation,1,1,1,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5888;ComponentId=12372;offset=1030941,0,1030941,Operation,client_bin,abilitycomponentexport.bin
claim:43,Component:12372,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5888;ComponentId=12372;offset=1030941,0,1030941,Radius,client_bin,abilitycomponentexport.bin
claim:82,Component:12372,RequirementId,RequirementId,9625,9625,9625,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5888;ComponentId=12372;offset=1030941,0,1030941,ExtData[6].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:83,Component:12372,RequirementId,RequirementId,9622,9622,9622,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5888;ComponentId=12372;offset=1030941,0,1030941,ExtData[7].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:101,Component:12746,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12747;EntryId=12746,12747,0,value,localized_string,componenteffects.txt
claim:48,Component:12746,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6252;ComponentId=12746;offset=1094995,0,1094995,Duration,client_bin,abilitycomponentexport.bin
claim:49,Component:12746,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6252;ComponentId=12746;offset=1094995,0,1094995,Interval,client_bin,abilitycomponentexport.bin
claim:46,Component:12746,Operation,ComponentOperation,11,11,11,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6252;ComponentId=12746;offset=1094995,0,1094995,Operation,client_bin,abilitycomponentexport.bin
claim:47,Component:12746,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6252;ComponentId=12746;offset=1094995,0,1094995,Radius,client_bin,abilitycomponentexport.bin
claim:84,Component:12746,RequirementId,RequirementId,9399,9399,9399,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6252;ComponentId=12746;offset=1094995,0,1094995,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:102,Component:12747,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12748;EntryId=12747,12748,0,value,localized_string,componenteffects.txt
claim:52,Component:12747,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6253;ComponentId=12747;offset=1095161,0,1095161,Duration,client_bin,abilitycomponentexport.bin
claim:53,Component:12747,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6253;ComponentId=12747;offset=1095161,0,1095161,Interval,client_bin,abilitycomponentexport.bin
