Id,Kind,Key,Label,Properties
ability:1409,ability,1409,Ability 1409,
component:1439,component,1439,Component 1439,
component:1440,component,1440,Component 1440,
component:3142,component,3142,Component 3142,
effect:1409,effect,1409,Effect 1409,
effect:585,effect,585,Effect 585,
requirement:9100,requirement,9100,Requirement 9100,
row:abilities.csv|line=1496;AbilityId=1409,row,abilities.csv|line=1496;AbilityId=1409,abilities.csv line=1496;AbilityId=1409,line_number=1496 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=1636;ComponentId=3142;offset=281780,row,abilitycomponentexport.bin|record=1636;ComponentId=3142;offset=281780,abilitycomponentexport.bin record=1636;ComponentId=3142;offset=281780,byte_offset=281780 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=939;ComponentId=1439;offset=157894,row,abilitycomponentexport.bin|record=939;ComponentId=1439;offset=157894,abilitycomponentexport.bin record=939;ComponentId=1439;offset=157894,byte_offset=157894 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=940;ComponentId=1440;offset=158027,row,abilitycomponentexport.bin|record=940;ComponentId=1440;offset=158027,abilitycomponentexport.bin record=940;ComponentId=1440;offset=158027,byte_offset=158027 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=1410;EntryId=1409,row,abilitydesc.txt|line=1410;EntryId=1409,abilitydesc.txt line=1410;EntryId=1409,"line_number=1410 | normalized_value=When you disrupt an enemy's spell, your run speed will be increased by {COM_1_VAL0_COM_0_VAL0}% for {COM_1_VAL0_COM_0_DURA_SECONDS} and you will recover {COM_2_VAL0_HEALTH}. | raw_value=When you disrupt an enemy's spell, your run speed will be increased by {COM_1_VAL0_COM_0_VAL0}% for {COM_1_VAL0_COM_0_DURA_SECONDS} and you will recover {COM_2_VAL0_HEALTH}. | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt"
row:abilityexport.bin|record=5467;AbilityId=1409;offset=1092884,row,abilityexport.bin|record=5467;AbilityId=1409;offset=1092884,abilityexport.bin record=5467;AbilityId=1409;offset=1092884,byte_offset=1092884 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=1410;EntryId=1409,row,abilitynames.txt|line=1410;EntryId=1409,abilitynames.txt line=1410;EntryId=1409,line_number=1410 | normalized_value=Avalanche | raw_value=Avalanche^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:abilityrequirementexport.bin|record=99;RequirementId=9100;offset=9024,row,abilityrequirementexport.bin|record=99;RequirementId=9100;offset=9024,abilityrequirementexport.bin record=99;RequirementId=9100;offset=9024,byte_offset=9024 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityrequirementexport.bin
row:componenteffects.txt|line=1440;EntryId=1439,row,componenteffects.txt|line=1440;EntryId=1439,componenteffects.txt line=1440;EntryId=1439,line_number=1440 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=1441;EntryId=1440,row,componenteffects.txt|line=1441;EntryId=1440,componenteffects.txt line=1441;EntryId=1440,line_number=1441 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=3143;EntryId=3142,row,componenteffects.txt|line=3143;EntryId=3142,componenteffects.txt line=3143;EntryId=3142,line_number=3143 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:effects.csv|line=1482;EffectId=1409,row,effects.csv|line=1482;EffectId=1409,effects.csv line=1482;EffectId=1409,line_number=1482 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=645;EffectId=585,row,effects.csv|line=645;EffectId=585,effects.csv line=645;EffectId=585,line_number=645 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
