Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:9335,row:abilityexport.bin|record=6560;AbilityId=9335;offset=1315057,abilityexport.bin,
edge:10,declared_by,component:12370,row:abilitycomponentexport.bin|record=5886;ComponentId=12370;offset=1030642,abilitycomponentexport.bin,
edge:11,declared_by,component:12732,row:abilitycomponentexport.bin|record=6238;ComponentId=12732;offset=1092671,abilitycomponentexport.bin,
edge:12,declared_by,component:12733,row:abilitycomponentexport.bin|record=6239;ComponentId=12733;offset=1092837,abilitycomponentexport.bin,
edge:13,declared_by,component:12884,row:abilitycomponentexport.bin|record=6383;ComponentId=12884;offset=1116576,abilitycomponentexport.bin,
edge:9,declared_by,component:149,row:abilitycomponentexport.bin|record=6621;ComponentId=149;offset=1158295,abilitycomponentexport.bin,
edge:7,declared_by,effect:2471,row:effects.csv|line=2558;EffectId=2471,effects.csv,
edge:14,declared_by,requirement:9368,row:abilityrequirementexport.bin|record=367;RequirementId=9368;offset=35990,abilityrequirementexport.bin,
edge:15,declared_by,requirement:9378,row:abilityrequirementexport.bin|record=377;RequirementId=9378;offset=36976,abilityrequirementexport.bin,
edge:16,declared_by,requirement:9388,row:abilityrequirementexport.bin|record=387;RequirementId=9388;offset=37962,abilityrequirementexport.bin,
edge:17,declared_by,requirement:9620,row:abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,abilityrequirementexport.bin,
edge:18,declared_by,requirement:9621,row:abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,abilityrequirementexport.bin,
edge:19,declared_by,requirement:9622,row:abilityrequirementexport.bin|record=558;RequirementId=9622;offset=53562,abilityrequirementexport.bin,
edge:20,declared_by,requirement:9623,row:abilityrequirementexport.bin|record=559;RequirementId=9623;offset=53654,abilityrequirementexport.bin,
edge:21,declared_by,requirement:9624,row:abilityrequirementexport.bin|record=560;RequirementId=9624;offset=53746,abilityrequirementexport.bin,
edge:22,declared_by,requirement:9625,row:abilityrequirementexport.bin|record=561;RequirementId=9625;offset=53838,abilityrequirementexport.bin,
edge:8,linked_effect,effect:2471,effect:208,Impact,claim:8
edge:35,localized_component_description,component:12370,row:componenteffects.txt|line=12371;EntryId=12370,componenteffects.txt,claim:50
edge:36,localized_component_description,component:12732,row:componenteffects.txt|line=12733;EntryId=12732,componenteffects.txt,claim:51
edge:37,localized_component_description,component:12733,row:componenteffects.txt|line=12734;EntryId=12733,componenteffects.txt,claim:52
edge:38,localized_component_description,component:12884,row:componenteffects.txt|line=12885;EntryId=12884,componenteffects.txt,claim:53
edge:34,localized_component_description,component:149,row:componenteffects.txt|line=150;EntryId=149,componenteffects.txt,claim:49
edge:33,localized_description,ability:9335,row:abilitydesc.txt|line=9336;EntryId=9335,abilitydesc.txt,claim:48
edge:32,localized_name,ability:9335,row:abilitynames.txt|line=9336;EntryId=9335,abilitynames.txt,claim:47
edge:23,requires,ability:9335,requirement:9368,ExtData[0].Val6,claim:38
edge:25,requires,component:149,requirement:9622,ExtData[7].Val6,claim:40
edge:24,requires,component:149,requirement:9625,ExtData[6].Val6,claim:39
edge:26,requires,requirement:9368,requirement:9378,ExtData[0].Val6,claim:41
edge:27,requires,requirement:9368,requirement:9388,ExtData[1].Val6,claim:42
edge:28,requires,requirement:9622,requirement:9620,ExtData[0].Val6,claim:43
edge:29,requires,requirement:9622,requirement:9621,ExtData[1].Val6,claim:44
edge:30,requires,requirement:9625,requirement:9623,ExtData[0].Val6,claim:45
edge:31,requires,requirement:9625,requirement:9624,ExtData[1].Val6,claim:46
edge:4,uses_component,ability:9335,component:12370,abilityexport.bin,
edge:2,uses_component,ability:9335,component:12732,abilityexport.bin,
edge:5,uses_component,ability:9335,component:12733,abilityexport.bin,
edge:6,uses_component,ability:9335,component:12884,abilityexport.bin,
edge:3,uses_component,ability:9335,component:149,abilityexport.bin,
