Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9349,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9349,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9349,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9349,Cooldown,Milliseconds,20000,20000,20000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,Cooldown,client_bin,abilityexport.bin
claim:47,Ability:9349,Description,AbilityDescription,A particularly insulting strike that deals {COM_1_VAL0_DAMAGE} and causes your target to spend an additional {COM_2_VAL1} Action Points whenever they activate an ability for the next {COM_2_DURA_SECONDS}.,A particularly insulting strike that deals {COM_1_VAL0_DAMAGE} and causes your target to spend an additional {COM_2_VAL1} Action Points whenever they activate an ability for the next {COM_2_DURA_SECONDS}.,A particularly insulting strike that deals {COM_1_VAL0_DAMAGE} and causes your target to spend an additional {COM_2_VAL1} Action Points whenever they activate an ability for the next {COM_2_DURA_SECONDS}.,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9350;EntryId=9349,9350,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9349,EffectId,EffectId,2485,2485,2485,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,EffectId,client_bin,abilityexport.bin
claim:46,Ability:9349,Name,AbilityName,Choking Fury,Choking Fury^n,Choking Fury,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9350;EntryId=9349,9350,0,value,localized_string,abilitynames.txt
claim:4,Ability:9349,Range,Feet,60,60,60,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,Range,client_bin,abilityexport.bin
claim:37,Ability:9349,RequirementId,RequirementId,9371,9371,9371,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6571;AbilityId=9349;offset=1317521,0,1317521,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:49,Component:12400,Description,ComponentDescription,Ability costs increased by <<1>> action points.,Ability costs increased by <<1>> action points.,Ability costs increased by <<1>> action points.,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12401;EntryId=12400,12401,0,value,localized_string,componenteffects.txt
claim:18,Component:12400,Duration,Milliseconds,10000,10000,10000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5916;ComponentId=12400;offset=1035820,0,1035820,Duration,client_bin,abilitycomponentexport.bin
claim:19,Component:12400,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5916;ComponentId=12400;offset=1035820,0,1035820,Interval,client_bin,abilitycomponentexport.bin
claim:16,Component:12400,Operation,ComponentOperation,22,22,22,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5916;ComponentId=12400;offset=1035820,0,1035820,Operation,client_bin,abilitycomponentexport.bin
claim:17,Component:12400,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5916;ComponentId=12400;offset=1035820,0,1035820,Radius,client_bin,abilitycomponentexport.bin
claim:50,Component:12738,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12739;EntryId=12738,12739,0,value,localized_string,componenteffects.txt
claim:22,Component:12738,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6244;ComponentId=12738;offset=1093667,0,1093667,Duration,client_bin,abilitycomponentexport.bin
claim:23,Component:12738,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6244;ComponentId=12738;offset=1093667,0,1093667,Interval,client_bin,abilitycomponentexport.bin
claim:20,Component:12738,Operation,ComponentOperation,11,11,11,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6244;ComponentId=12738;offset=1093667,0,1093667,Operation,client_bin,abilitycomponentexport.bin
claim:21,Component:12738,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6244;ComponentId=12738;offset=1093667,0,1093667,Radius,client_bin,abilitycomponentexport.bin
