Id,Kind,Key,Label,Properties
ability:354,ability,354,Ability 354,
component:12676,component,12676,Component 12676,
component:12707,component,12707,Component 12707,
effect:2476,effect,2476,Effect 2476,
effect:354,effect,354,Effect 354,
row:abilities.csv|line=411;AbilityId=354,row,abilities.csv|line=411;AbilityId=354,abilities.csv line=411;AbilityId=354,line_number=411 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=6185;ComponentId=12676;offset=1082949,row,abilitycomponentexport.bin|record=6185;ComponentId=12676;offset=1082949,abilitycomponentexport.bin record=6185;ComponentId=12676;offset=1082949,byte_offset=1082949 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6214;ComponentId=12707;offset=1087928,row,abilitycomponentexport.bin|record=6214;ComponentId=12707;offset=1087928,abilitycomponentexport.bin record=6214;ComponentId=12707;offset=1087928,byte_offset=1087928 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=355;EntryId=354,row,abilitydesc.txt|line=355;EntryId=354,abilitydesc.txt line=355;EntryId=354,line_number=355 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=1237;AbilityId=354;offset=241013,row,abilityexport.bin|record=1237;AbilityId=354;offset=241013,abilityexport.bin record=1237;AbilityId=354;offset=241013,byte_offset=241013 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=355;EntryId=354,row,abilitynames.txt|line=355;EntryId=354,abilitynames.txt line=355;EntryId=354,line_number=355 | normalized_value=Hatred x 3 | raw_value= Hatred x 3^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:componenteffects.txt|line=12677;EntryId=12676,row,componenteffects.txt|line=12677;EntryId=12676,componenteffects.txt line=12677;EntryId=12676,line_number=12677 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=12708;EntryId=12707,row,componenteffects.txt|line=12708;EntryId=12707,componenteffects.txt line=12708;EntryId=12707,line_number=12708 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:effects.csv|line=2563;EffectId=2476,row,effects.csv|line=2563;EffectId=2476,effects.csv line=2563;EffectId=2476,line_number=2563 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=395;EffectId=354,row,effects.csv|line=395;EffectId=354,effects.csv line=395;EffectId=354,line_number=395 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
