Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:779,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1444;AbilityId=779;offset=282029,0,282029,ApCost,client_bin,abilityexport.bin
claim:8,Ability:779,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1444;AbilityId=779;offset=282029,0,282029,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:779,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1444;AbilityId=779;offset=282029,0,282029,CastTime,client_bin,abilityexport.bin
claim:5,Ability:779,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1444;AbilityId=779;offset=282029,0,282029,Cooldown,client_bin,abilityexport.bin
claim:24,Ability:779,Description,AbilityDescription,"Any time you are attacked, there is a 25% chance that you will become protected by a magical barrier for up to {COM_1_VAL0_COM_0_DURA_SECONDS}, which will absorb up to {COM_1_VAL0_COM_0_VAL1_DAMAGE}.<BR>This effect will not trigger more than once every 3 seconds.","Any time you are attacked, there is a 25% chance that you will become protected by a magical barrier for up to {COM_1_VAL0_COM_0_DURA_SECONDS}, which will absorb up to {COM_1_VAL0_COM_0_VAL1_DAMAGE}.<BR>This effect will not trigger more than once every 3 seconds.","Any time you are attacked, there is a 25% chance that you will become protected by a magical barrier for up to {COM_1_VAL0_COM_0_DURA_SECONDS}, which will absorb up to {COM_1_VAL0_COM_0_VAL1_DAMAGE}.<BR>This effect will not trigger more than once every 3 seconds.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=780;EntryId=779,780,0,value,localized_string,abilitydesc.txt
claim:3,Ability:779,EffectId,EffectId,313,313,313,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1444;AbilityId=779;offset=282029,0,282029,EffectId,client_bin,abilityexport.bin
claim:2,Ability:779,EffectId,EffectId,779,779,779,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=868;AbilityId=779,868,0,Effect,client_contract,abilities.csv
claim:1,Ability:779,Name,AbilityName,;Rune Priest Spec Abilities,;Rune Priest Spec Abilities,;Rune Priest Spec Abilities,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=868;AbilityId=779,868,0,name,client_contract,abilities.csv
claim:23,Ability:779,Name,AbilityName,Emperor's Ward,Emperor's Ward^n,Emperor's Ward,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=780;EntryId=779,780,0,value,localized_string,abilitynames.txt
claim:6,Ability:779,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1444;AbilityId=779;offset=282029,0,282029,Range,client_bin,abilityexport.bin
claim:25,Component:1119,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=1120;EntryId=1119,1120,0,value,localized_string,componenteffects.txt
claim:13,Component:1119,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=619;ComponentId=1119;offset=103817,0,103817,Duration,client_bin,abilitycomponentexport.bin
claim:14,Component:1119,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=619;ComponentId=1119;offset=103817,0,103817,Interval,client_bin,abilitycomponentexport.bin
claim:11,Component:1119,Operation,ComponentOperation,13,13,13,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=619;ComponentId=1119;offset=103817,0,103817,Operation,client_bin,abilitycomponentexport.bin
claim:12,Component:1119,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=619;ComponentId=1119;offset=103817,0,103817,Radius,client_bin,abilitycomponentexport.bin
claim:26,Component:1192,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=1193;EntryId=1192,1193,0,value,localized_string,componenteffects.txt
claim:17,Component:1192,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=692;ComponentId=1192;offset=115044,0,115044,Duration,client_bin,abilitycomponentexport.bin
claim:18,Component:1192,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=692;ComponentId=1192;offset=115044,0,115044,Interval,client_bin,abilitycomponentexport.bin
claim:15,Component:1192,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=692;ComponentId=1192;offset=115044,0,115044,Operation,client_bin,abilitycomponentexport.bin
claim:16,Component:1192,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=692;ComponentId=1192;offset=115044,0,115044,Radius,client_bin,abilitycomponentexport.bin
claim:27,Component:3189,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=3190;EntryId=3189,3190,0,value,localized_string,componenteffects.txt
claim:21,Component:3189,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1683;ComponentId=3189;offset=290077,0,290077,Duration,client_bin,abilitycomponentexport.bin
claim:22,Component:3189,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1683;ComponentId=3189;offset=290077,0,290077,Interval,client_bin,abilitycomponentexport.bin
claim:19,Component:3189,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1683;ComponentId=3189;offset=290077,0,290077,Operation,client_bin,abilitycomponentexport.bin
claim:20,Component:3189,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1683;ComponentId=3189;offset=290077,0,290077,Radius,client_bin,abilitycomponentexport.bin
claim:9,Effect:313,Name,EffectName,Emperor's Ward,Emperor's Ward,Emperor's Ward,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=350;EffectId=313,350,0,Name,client_contract,effects.csv
claim:10,Effect:779,Name,EffectName,;Rune Priest Spec Abilities,;Rune Priest Spec Abilities,;Rune Priest Spec Abilities,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=851;EffectId=779,851,0,Name,client_contract,effects.csv
