Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:3482,row:abilities.csv|line=3618;AbilityId=3482,abilities.csv,
edge:2,declared_by,ability:3482,row:abilityexport.bin|record=421;AbilityId=3482;offset=81554,abilityexport.bin,
edge:20,declared_by,component:12342,row:abilitycomponentexport.bin|record=5858;ComponentId=12342;offset=1025169,abilitycomponentexport.bin,
edge:21,declared_by,component:12343,row:abilitycomponentexport.bin|record=5859;ComponentId=12343;offset=1025401,abilitycomponentexport.bin,
edge:22,declared_by,component:12344,row:abilitycomponentexport.bin|record=5860;ComponentId=12344;offset=1025633,abilitycomponentexport.bin,
edge:23,declared_by,component:12345,row:abilitycomponentexport.bin|record=5861;ComponentId=12345;offset=1025865,abilitycomponentexport.bin,
edge:17,declared_by,component:331,row:abilitycomponentexport.bin|record=6780;ComponentId=331;offset=1185547,abilitycomponentexport.bin,
edge:18,declared_by,component:333,row:abilitycomponentexport.bin|record=6782;ComponentId=333;offset=1186011,abilitycomponentexport.bin,
edge:19,declared_by,component:335,row:abilitycomponentexport.bin|record=6784;ComponentId=335;offset=1186475,abilitycomponentexport.bin,
edge:11,declared_by,effect:2457,row:effects.csv|line=2544;EffectId=2457,effects.csv,
edge:14,declared_by,effect:2904,row:effects.csv|line=3004;EffectId=2904,effects.csv,
edge:15,declared_by,effect:2905,row:effects.csv|line=3005;EffectId=2905,effects.csv,
edge:16,declared_by,effect:3482,row:effects.csv|line=3590;EffectId=3482,effects.csv,
edge:12,linked_effect,effect:2457,effect:2904,Activate,claim:10
edge:13,linked_effect,effect:2457,effect:2905,Impact,claim:11
edge:29,localized_component_description,component:12342,row:componenteffects.txt|line=12343;EntryId=12342,componenteffects.txt,claim:48
edge:30,localized_component_description,component:12343,row:componenteffects.txt|line=12344;EntryId=12343,componenteffects.txt,claim:49
edge:31,localized_component_description,component:12344,row:componenteffects.txt|line=12345;EntryId=12344,componenteffects.txt,claim:50
edge:32,localized_component_description,component:12345,row:componenteffects.txt|line=12346;EntryId=12345,componenteffects.txt,claim:51
edge:26,localized_component_description,component:331,row:componenteffects.txt|line=332;EntryId=331,componenteffects.txt,claim:45
edge:27,localized_component_description,component:333,row:componenteffects.txt|line=334;EntryId=333,componenteffects.txt,claim:46
edge:28,localized_component_description,component:335,row:componenteffects.txt|line=336;EntryId=335,componenteffects.txt,claim:47
edge:25,localized_description,ability:3482,row:abilitydesc.txt|line=3483;EntryId=3482,abilitydesc.txt,claim:44
edge:24,localized_name,ability:3482,row:abilitynames.txt|line=3483;EntryId=3482,abilitynames.txt,claim:43
edge:3,uses_component,ability:3482,component:12342,abilityexport.bin,
edge:4,uses_component,ability:3482,component:12343,abilityexport.bin,
edge:5,uses_component,ability:3482,component:12344,abilityexport.bin,
edge:6,uses_component,ability:3482,component:12345,abilityexport.bin,
edge:7,uses_component,ability:3482,component:331,abilityexport.bin,
edge:8,uses_component,ability:3482,component:333,abilityexport.bin,
edge:9,uses_component,ability:3482,component:335,abilityexport.bin,
edge:10,uses_component,ability:3482,component:335,abilityexport.bin,
