Id,Kind,Key,Label,Properties
ability:406,ability,406,Ability 406,
component:334,component,334,Component 334,
component:471,component,471,Component 471,
component:472,component,472,Component 472,
effect:105,effect,105,Effect 105,
effect:406,effect,406,Effect 406,
row:abilities.csv|line=469;AbilityId=406,row,abilities.csv|line=469;AbilityId=406,abilities.csv line=469;AbilityId=406,line_number=469 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=6783;ComponentId=334;offset=1186177,row,abilitycomponentexport.bin|record=6783;ComponentId=334;offset=1186177,abilitycomponentexport.bin record=6783;ComponentId=334;offset=1186177,byte_offset=1186177 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6918;ComponentId=471;offset=1209181,row,abilitycomponentexport.bin|record=6918;ComponentId=471;offset=1209181,abilitycomponentexport.bin record=6918;ComponentId=471;offset=1209181,byte_offset=1209181 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6919;ComponentId=472;offset=1209479,row,abilitycomponentexport.bin|record=6919;ComponentId=472;offset=1209479,abilitycomponentexport.bin record=6919;ComponentId=472;offset=1209479,byte_offset=1209479 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=407;EntryId=406,row,abilitydesc.txt|line=407;EntryId=406,abilitydesc.txt line=407;EntryId=406,line_number=407 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=1273;AbilityId=406;offset=247997,row,abilityexport.bin|record=1273;AbilityId=406;offset=247997,abilityexport.bin record=1273;AbilityId=406;offset=247997,byte_offset=247997 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=407;EntryId=406,row,abilitynames.txt|line=407;EntryId=406,abilitynames.txt line=407;EntryId=406,line_number=407 | normalized_value=Unstoppable | raw_value=Unstoppable^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:componenteffects.txt|line=335;EntryId=334,row,componenteffects.txt|line=335;EntryId=334,componenteffects.txt line=335;EntryId=334,"line_number=335 | normalized_value=Immune to Stagger, Knockdown, Disarm, and Silence effects. | raw_value=Immune to Stagger, Knockdown, Disarm, and Silence effects. | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt"
row:componenteffects.txt|line=472;EntryId=471,row,componenteffects.txt|line=472;EntryId=471,componenteffects.txt line=472;EntryId=471,line_number=472 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=473;EntryId=472,row,componenteffects.txt|line=473;EntryId=472,componenteffects.txt line=473;EntryId=472,line_number=473 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:effects.csv|line=120;EffectId=105,row,effects.csv|line=120;EffectId=105,effects.csv line=120;EffectId=105,line_number=120 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=451;EffectId=406,row,effects.csv|line=451;EffectId=406,effects.csv line=451;EffectId=406,line_number=451 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
