Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:1370,row:abilities.csv|line=1455;AbilityId=1370,abilities.csv,
edge:2,declared_by,ability:1370,row:abilityexport.bin|record=5437;AbilityId=1370;offset=1086668,abilityexport.bin,
edge:72,declared_by,component:212,row:abilitycomponentexport.bin|record=6673;ComponentId=212;offset=1169435,abilitycomponentexport.bin,
edge:73,declared_by,component:324,row:abilitycomponentexport.bin|record=6773;ComponentId=324;offset=1184055,abilitycomponentexport.bin,
edge:74,declared_by,component:325,row:abilitycomponentexport.bin|record=6774;ComponentId=325;offset=1184188,abilitycomponentexport.bin,
edge:75,declared_by,component:343,row:abilitycomponentexport.bin|record=6792;ComponentId=343;offset=1187902,abilitycomponentexport.bin,
edge:76,declared_by,component:545,row:abilitycomponentexport.bin|record=45;ComponentId=545;offset=8038,abilitycomponentexport.bin,
edge:34,declared_by,effect:1034,row:effects.csv|line=1097;EffectId=1034,effects.csv,
edge:36,declared_by,effect:1047,row:effects.csv|line=1110;EffectId=1047,effects.csv,
edge:15,declared_by,effect:115,row:effects.csv|line=131;EffectId=115,effects.csv,
edge:38,declared_by,effect:1181,row:effects.csv|line=1243;EffectId=1181,effects.csv,
edge:39,declared_by,effect:1370,row:effects.csv|line=1441;EffectId=1370,effects.csv,
edge:40,declared_by,effect:1433,row:effects.csv|line=1506;EffectId=1433,effects.csv,
edge:42,declared_by,effect:1446,row:effects.csv|line=1520;EffectId=1446,effects.csv,
edge:43,declared_by,effect:1642,row:effects.csv|line=1724;EffectId=1642,effects.csv,
edge:45,declared_by,effect:1802,row:effects.csv|line=1890;EffectId=1802,effects.csv,
edge:48,declared_by,effect:1804,row:effects.csv|line=1892;EffectId=1804,effects.csv,
edge:50,declared_by,effect:2023,row:effects.csv|line=2090;EffectId=2023,effects.csv,
edge:51,declared_by,effect:2063,row:effects.csv|line=2132;EffectId=2063,effects.csv,
edge:53,declared_by,effect:2081,row:effects.csv|line=2151;EffectId=2081,effects.csv,
edge:8,declared_by,effect:23,row:effects.csv|line=29;EffectId=23,effects.csv,
edge:55,declared_by,effect:2352,row:effects.csv|line=2435;EffectId=2352,effects.csv,
edge:56,declared_by,effect:2612,row:effects.csv|line=2705;EffectId=2612,effects.csv,
edge:60,declared_by,effect:2695,row:effects.csv|line=2791;EffectId=2695,effects.csv,
edge:63,declared_by,effect:2696,row:effects.csv|line=2792;EffectId=2696,effects.csv,
edge:65,declared_by,effect:2703,row:effects.csv|line=2799;EffectId=2703,effects.csv,
edge:67,declared_by,effect:2740,row:effects.csv|line=2838;EffectId=2740,effects.csv,
edge:68,declared_by,effect:2744,row:effects.csv|line=2842;EffectId=2744,effects.csv,
edge:69,declared_by,effect:2972,row:effects.csv|line=3078;EffectId=2972,effects.csv,
edge:16,declared_by,effect:445,row:effects.csv|line=498;EffectId=445,effects.csv,
edge:18,declared_by,effect:448,row:effects.csv|line=502;EffectId=448,effects.csv,
edge:12,declared_by,effect:49,row:effects.csv|line=57;EffectId=49,effects.csv,
edge:20,declared_by,effect:541,row:effects.csv|line=599;EffectId=541,effects.csv,
edge:22,declared_by,effect:545,row:effects.csv|line=603;EffectId=545,effects.csv,
edge:24,declared_by,effect:548,row:effects.csv|line=606;EffectId=548,effects.csv,
edge:26,declared_by,effect:591,row:effects.csv|line=651;EffectId=591,effects.csv,
edge:27,declared_by,effect:614,row:effects.csv|line=675;EffectId=614,effects.csv,
edge:30,declared_by,effect:640,row:effects.csv|line=701;EffectId=640,effects.csv,
edge:31,declared_by,effect:921,row:effects.csv|line=999;EffectId=921,effects.csv,
edge:33,declared_by,effect:955,row:effects.csv|line=1034;EffectId=955,effects.csv,
edge:35,linked_effect,effect:1034,effect:23,Build Up,claim:36
edge:37,linked_effect,effect:1047,effect:115,Impact,claim:38
edge:41,linked_effect,effect:1433,effect:2972,Activate,claim:42
edge:44,linked_effect,effect:1642,effect:2063,Impact,claim:45
edge:46,linked_effect,effect:1802,effect:2740,Activate,claim:47
edge:47,linked_effect,effect:1802,effect:2744,Impact,claim:48
edge:49,linked_effect,effect:1804,effect:1433,Impact,claim:50
edge:52,linked_effect,effect:2063,effect:2612,Activate,claim:53
edge:54,linked_effect,effect:2081,effect:541,Activate,claim:55
edge:11,linked_effect,effect:23,effect:49,Impact,claim:12
edge:10,linked_effect,effect:23,effect:591,Projectile,claim:11
edge:9,linked_effect,effect:23,effect:640,Cast,claim:10
edge:58,linked_effect,effect:2612,effect:2695,Cast,claim:59
edge:57,linked_effect,effect:2612,effect:2696,Build Up,claim:58
edge:59,linked_effect,effect:2612,effect:2703,Impact,claim:60
edge:61,linked_effect,effect:2695,effect:1047,Build Up,claim:62
edge:62,linked_effect,effect:2695,effect:955,Impact,claim:63
edge:64,linked_effect,effect:2696,effect:2081,Impact,claim:65
edge:66,linked_effect,effect:2703,effect:1034,Impact,claim:67
edge:70,linked_effect,effect:2972,effect:2352,Activate,claim:71
edge:71,linked_effect,effect:2972,effect:921,Impact,claim:72
edge:17,linked_effect,effect:445,effect:1804,Projectile,claim:18
edge:19,linked_effect,effect:448,effect:1802,Projectile,claim:20
edge:13,linked_effect,effect:49,effect:1181,Projectile,claim:14
edge:14,linked_effect,effect:49,effect:1446,Impact,claim:15
edge:21,linked_effect,effect:541,effect:614,Cast,claim:22
edge:23,linked_effect,effect:545,effect:2023,Activate,claim:24
edge:25,linked_effect,effect:548,effect:1642,Cast,claim:26
edge:28,linked_effect,effect:614,effect:445,Cast,claim:29
edge:29,linked_effect,effect:614,effect:448,Impact,claim:30
edge:32,linked_effect,effect:921,effect:545,Activate,claim:33
edge:79,localized_component_description,component:212,row:componenteffects.txt|line=213;EntryId=212,componenteffects.txt,claim:95
edge:80,localized_component_description,component:324,row:componenteffects.txt|line=325;EntryId=324,componenteffects.txt,claim:96
edge:81,localized_component_description,component:325,row:componenteffects.txt|line=326;EntryId=325,componenteffects.txt,claim:97
edge:82,localized_component_description,component:343,row:componenteffects.txt|line=344;EntryId=343,componenteffects.txt,claim:98
edge:83,localized_component_description,component:545,row:componenteffects.txt|line=546;EntryId=545,componenteffects.txt,claim:99
edge:78,localized_description,ability:1370,row:abilitydesc.txt|line=1371;EntryId=1370,abilitydesc.txt,claim:94
edge:77,localized_name,ability:1370,row:abilitynames.txt|line=1371;EntryId=1370,abilitynames.txt,claim:93
edge:6,uses_component,ability:1370,component:212,abilityexport.bin,
edge:4,uses_component,ability:1370,component:324,abilityexport.bin,
edge:5,uses_component,ability:1370,component:325,abilityexport.bin,
edge:7,uses_component,ability:1370,component:343,abilityexport.bin,
edge:3,uses_component,ability:1370,component:545,abilityexport.bin,
