Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:1052,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1535;AbilityId=1052;offset=299848,0,299848,ApCost,client_bin,abilityexport.bin
claim:8,Ability:1052,CareerLine,CareerLineId,6,6,6,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1535;AbilityId=1052;offset=299848,0,299848,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:1052,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1535;AbilityId=1052;offset=299848,0,299848,CastTime,client_bin,abilityexport.bin
claim:5,Ability:1052,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1535;AbilityId=1052;offset=299848,0,299848,Cooldown,client_bin,abilityexport.bin
claim:16,Ability:1052,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=1053;EntryId=1052,1053,0,value,localized_string,abilitydesc.txt
claim:3,Ability:1052,EffectId,EffectId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1535;AbilityId=1052;offset=299848,0,299848,EffectId,client_bin,abilityexport.bin
claim:2,Ability:1052,EffectId,EffectId,1052,1052,1052,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=1132;AbilityId=1052,1132,0,Effect,client_contract,abilities.csv
claim:1,Ability:1052,Name,AbilityName,Revenge,Revenge,Revenge,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=1132;AbilityId=1052,1132,0,name,client_contract,abilities.csv
claim:15,Ability:1052,Name,AbilityName,Berserk Counter x5,Berserk Counter x5^n,Berserk Counter x5,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=1053;EntryId=1052,1053,0,value,localized_string,abilitynames.txt
claim:6,Ability:1052,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1535;AbilityId=1052;offset=299848,0,299848,Range,client_bin,abilityexport.bin
claim:17,Component:3483,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=3484;EntryId=3483,3484,0,value,localized_string,componenteffects.txt
claim:13,Component:3483,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1974;ComponentId=3483;offset=338515,0,338515,Duration,client_bin,abilitycomponentexport.bin
claim:14,Component:3483,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1974;ComponentId=3483;offset=338515,0,338515,Interval,client_bin,abilitycomponentexport.bin
claim:11,Component:3483,Operation,ComponentOperation,25,25,25,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1974;ComponentId=3483;offset=338515,0,338515,Operation,client_bin,abilitycomponentexport.bin
claim:12,Component:3483,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=1974;ComponentId=3483;offset=338515,0,338515,Radius,client_bin,abilitycomponentexport.bin
claim:10,Effect:1052,CastId,EffectId,369,369,369,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=1115;EffectId=1052,1115,0,Cast,client_contract,effects.csv
claim:9,Effect:1052,Name,EffectName,Revenge,Revenge,Revenge,client_csv,effects.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv,line=1115;EffectId=1052,1115,0,Name,client_contract,effects.csv
