Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:1,row:abilities.csv|line=6;AbilityId=1,abilities.csv,
edge:2,declared_by,ability:1,row:abilityexport.bin|record=933;AbilityId=1;offset=180915,abilityexport.bin,
edge:9,declared_by,component:148,row:abilitycomponentexport.bin|record=6620;ComponentId=148;offset=1158063,abilitycomponentexport.bin,
edge:10,declared_by,component:3284,row:abilitycomponentexport.bin|record=1778;ComponentId=3284;offset=305055,abilitycomponentexport.bin,
edge:11,declared_by,component:3285,row:abilitycomponentexport.bin|record=1779;ComponentId=3285;offset=305188,abilitycomponentexport.bin,
edge:6,declared_by,effect:1,row:effects.csv|line=6;EffectId=1,effects.csv,
edge:8,declared_by,effect:2794,row:effects.csv|line=2895;EffectId=2794,effects.csv,
edge:12,declared_by,requirement:9620,row:abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,abilityrequirementexport.bin,
edge:13,declared_by,requirement:9621,row:abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,abilityrequirementexport.bin,
edge:14,declared_by,requirement:9622,row:abilityrequirementexport.bin|record=558;RequirementId=9622;offset=53562,abilityrequirementexport.bin,
edge:15,declared_by,requirement:9623,row:abilityrequirementexport.bin|record=559;RequirementId=9623;offset=53654,abilityrequirementexport.bin,
edge:16,declared_by,requirement:9624,row:abilityrequirementexport.bin|record=560;RequirementId=9624;offset=53746,abilityrequirementexport.bin,
edge:17,declared_by,requirement:9625,row:abilityrequirementexport.bin|record=561;RequirementId=9625;offset=53838,abilityrequirementexport.bin,
edge:7,linked_effect,effect:1,effect:2794,Impact,claim:10
edge:26,localized_component_description,component:148,row:componenteffects.txt|line=149;EntryId=148,componenteffects.txt,claim:38
edge:27,localized_component_description,component:3284,row:componenteffects.txt|line=3285;EntryId=3284,componenteffects.txt,claim:39
edge:28,localized_component_description,component:3285,row:componenteffects.txt|line=3286;EntryId=3285,componenteffects.txt,claim:40
edge:25,localized_description,ability:1,row:abilitydesc.txt|line=2;EntryId=1,abilitydesc.txt,claim:37
edge:24,localized_name,ability:1,row:abilitynames.txt|line=2;EntryId=1,abilitynames.txt,claim:36
edge:19,requires,component:148,requirement:9622,ExtData[7].Val6,claim:31
edge:18,requires,component:148,requirement:9625,ExtData[6].Val6,claim:30
edge:20,requires,requirement:9622,requirement:9620,ExtData[0].Val6,claim:32
edge:21,requires,requirement:9622,requirement:9621,ExtData[1].Val6,claim:33
edge:22,requires,requirement:9625,requirement:9623,ExtData[0].Val6,claim:34
edge:23,requires,requirement:9625,requirement:9624,ExtData[1].Val6,claim:35
edge:3,uses_component,ability:1,component:148,abilityexport.bin,
edge:4,uses_component,ability:1,component:3284,abilityexport.bin,
edge:5,uses_component,ability:1,component:3285,abilityexport.bin,
