Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9319,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9319,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9319,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9319,Cooldown,Milliseconds,20000,20000,20000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,Cooldown,client_bin,abilityexport.bin
claim:28,Ability:9319,Description,AbilityDescription,"Fueled by your hatred, you push yourself ever onward and regain {COM_2_VAL0} Action Points.","Fueled by your hatred, you push yourself ever onward and regain {COM_2_VAL0} Action Points.","Fueled by your hatred, you push yourself ever onward and regain {COM_2_VAL0} Action Points.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9320;EntryId=9319,9320,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9319,EffectId,EffectId,2455,2455,2455,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,EffectId,client_bin,abilityexport.bin
claim:27,Ability:9319,Name,AbilityName,Driven By Hate,Driven By Hate^n,Driven By Hate,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9320;EntryId=9319,9320,0,value,localized_string,abilitynames.txt
claim:4,Ability:9319,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,Range,client_bin,abilityexport.bin
claim:24,Ability:9319,RequirementId,RequirementId,9366,9366,9366,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6544;AbilityId=9319;offset=1311590,0,1311590,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:29,Component:12340,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12341;EntryId=12340,12341,0,value,localized_string,componenteffects.txt
