Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:9335,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,ApCost,client_bin,abilityexport.bin
claim:6,Ability:9335,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:9335,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,CastTime,client_bin,abilityexport.bin
claim:3,Ability:9335,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,Cooldown,client_bin,abilityexport.bin
claim:48,Ability:9335,Description,AbilityDescription,"A merciless attack that weakens your target, dealing {COM_1_VAL0_DAMAGE} and reducing their Toughness by {COM_2_VAL0} for {COM_2_DURA_SECONDS}.","A merciless attack that weakens your target, dealing {COM_1_VAL0_DAMAGE} and reducing their Toughness by {COM_2_VAL0} for {COM_2_DURA_SECONDS}.","A merciless attack that weakens your target, dealing {COM_1_VAL0_DAMAGE} and reducing their Toughness by {COM_2_VAL0} for {COM_2_DURA_SECONDS}.",client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=9336;EntryId=9335,9336,0,value,localized_string,abilitydesc.txt
claim:1,Ability:9335,EffectId,EffectId,2471,2471,2471,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,EffectId,client_bin,abilityexport.bin
claim:47,Ability:9335,Name,AbilityName,Pitiless Strike,Pitiless Strike^n,Pitiless Strike,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=9336;EntryId=9335,9336,0,value,localized_string,abilitynames.txt
claim:4,Ability:9335,Range,Feet,60,60,60,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,Range,client_bin,abilityexport.bin
claim:38,Ability:9335,RequirementId,RequirementId,9368,9368,9368,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=6560;AbilityId=9335;offset=1315057,0,1315057,ExtData[0].Val6,Inferred,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
claim:50,Component:12370,Description,ComponentDescription,Toughness reduced by <<1>>.,Toughness reduced by <<1>>.,Toughness reduced by <<1>>.,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12371;EntryId=12370,12371,0,value,localized_string,componenteffects.txt
claim:15,Component:12370,Duration,Milliseconds,20000,20000,20000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5886;ComponentId=12370;offset=1030642,0,1030642,Duration,client_bin,abilitycomponentexport.bin
