Id,Kind,Key,Label,Properties
ability:1370,ability,1370,Ability 1370,
component:212,component,212,Component 212,
component:324,component,324,Component 324,
component:325,component,325,Component 325,
component:343,component,343,Component 343,
component:545,component,545,Component 545,
effect:1034,effect,1034,Effect 1034,
effect:1047,effect,1047,Effect 1047,
effect:115,effect,115,Effect 115,
effect:1181,effect,1181,Effect 1181,
effect:1370,effect,1370,Effect 1370,
effect:1433,effect,1433,Effect 1433,
effect:1446,effect,1446,Effect 1446,
effect:1642,effect,1642,Effect 1642,
effect:1802,effect,1802,Effect 1802,
effect:1804,effect,1804,Effect 1804,
effect:2023,effect,2023,Effect 2023,
effect:2063,effect,2063,Effect 2063,
effect:2081,effect,2081,Effect 2081,
effect:23,effect,23,Effect 23,
effect:2352,effect,2352,Effect 2352,
effect:2612,effect,2612,Effect 2612,
effect:2695,effect,2695,Effect 2695,
effect:2696,effect,2696,Effect 2696,
effect:2703,effect,2703,Effect 2703,
effect:2740,effect,2740,Effect 2740,
effect:2744,effect,2744,Effect 2744,
effect:2972,effect,2972,Effect 2972,
effect:445,effect,445,Effect 445,
effect:448,effect,448,Effect 448,
effect:49,effect,49,Effect 49,
effect:541,effect,541,Effect 541,
effect:545,effect,545,Effect 545,
effect:548,effect,548,Effect 548,
effect:591,effect,591,Effect 591,
effect:614,effect,614,Effect 614,
effect:640,effect,640,Effect 640,
effect:921,effect,921,Effect 921,
effect:955,effect,955,Effect 955,
row:abilities.csv|line=1455;AbilityId=1370,row,abilities.csv|line=1455;AbilityId=1370,abilities.csv line=1455;AbilityId=1370,line_number=1455 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=45;ComponentId=545;offset=8038,row,abilitycomponentexport.bin|record=45;ComponentId=545;offset=8038,abilitycomponentexport.bin record=45;ComponentId=545;offset=8038,byte_offset=8038 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6673;ComponentId=212;offset=1169435,row,abilitycomponentexport.bin|record=6673;ComponentId=212;offset=1169435,abilitycomponentexport.bin record=6673;ComponentId=212;offset=1169435,byte_offset=1169435 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6773;ComponentId=324;offset=1184055,row,abilitycomponentexport.bin|record=6773;ComponentId=324;offset=1184055,abilitycomponentexport.bin record=6773;ComponentId=324;offset=1184055,byte_offset=1184055 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6774;ComponentId=325;offset=1184188,row,abilitycomponentexport.bin|record=6774;ComponentId=325;offset=1184188,abilitycomponentexport.bin record=6774;ComponentId=325;offset=1184188,byte_offset=1184188 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6792;ComponentId=343;offset=1187902,row,abilitycomponentexport.bin|record=6792;ComponentId=343;offset=1187902,abilitycomponentexport.bin record=6792;ComponentId=343;offset=1187902,byte_offset=1187902 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=1371;EntryId=1370,row,abilitydesc.txt|line=1371;EntryId=1370,abilitydesc.txt line=1371;EntryId=1370,"line_number=1371 | normalized_value=You shatter the ground for {COM_0_RADI_FEET} around you, rooting up to four enemies in place for {COM_0_DURA_SECONDS}. There is a 50% chance of the root breaking with every hit. | raw_value=You shatter the ground for {COM_0_RADI_FEET} around you, rooting up to four enemies in place for {COM_0_DURA_SECONDS}. There is a 50% chance of the root breaking with every hit. | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt"
