Id,Kind,Key,Label,Properties
ability:9323,ability,9323,Ability 9323,
component:12347,component,12347,Component 12347,
component:12750,component,12750,Component 12750,
component:12751,component,12751,Component 12751,
component:12752,component,12752,Component 12752,
component:12753,component,12753,Component 12753,
effect:12,effect,12,Effect 12,
effect:1329,effect,1329,Effect 1329,
effect:1330,effect,1330,Effect 1330,
effect:2110,effect,2110,Effect 2110,
effect:2253,effect,2253,Effect 2253,
effect:2459,effect,2459,Effect 2459,
effect:57,effect,57,Effect 57,
effect:630,effect,630,Effect 630,
effect:92,effect,92,Effect 92,
requirement:9365,requirement,9365,Requirement 9365,
requirement:9375,requirement,9375,Requirement 9375,
requirement:9385,requirement,9385,Requirement 9385,
requirement:9395,requirement,9395,Requirement 9395,
requirement:9398,requirement,9398,Requirement 9398,
requirement:9399,requirement,9399,Requirement 9399,
requirement:9400,requirement,9400,Requirement 9400,
requirement:9401,requirement,9401,Requirement 9401,
requirement:9402,requirement,9402,Requirement 9402,
requirement:9620,requirement,9620,Requirement 9620,
requirement:9621,requirement,9621,Requirement 9621,
requirement:9622,requirement,9622,Requirement 9622,
requirement:9623,requirement,9623,Requirement 9623,
requirement:9624,requirement,9624,Requirement 9624,
requirement:9625,requirement,9625,Requirement 9625,
row:abilitycomponentexport.bin|record=5863;ComponentId=12347;offset=1026296,row,abilitycomponentexport.bin|record=5863;ComponentId=12347;offset=1026296,abilitycomponentexport.bin record=5863;ComponentId=12347;offset=1026296,byte_offset=1026296 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6256;ComponentId=12750;offset=1095659,row,abilitycomponentexport.bin|record=6256;ComponentId=12750;offset=1095659,abilitycomponentexport.bin record=6256;ComponentId=12750;offset=1095659,byte_offset=1095659 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
