Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:354,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1237;AbilityId=354;offset=241013,0,241013,ApCost,client_bin,abilityexport.bin
claim:8,Ability:354,CareerLine,CareerLineId,21,21,21,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1237;AbilityId=354;offset=241013,0,241013,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:354,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1237;AbilityId=354;offset=241013,0,241013,CastTime,client_bin,abilityexport.bin
claim:5,Ability:354,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1237;AbilityId=354;offset=241013,0,241013,Cooldown,client_bin,abilityexport.bin
claim:20,Ability:354,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=355;EntryId=354,355,0,value,localized_string,abilitydesc.txt
claim:3,Ability:354,EffectId,EffectId,2476,2476,2476,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1237;AbilityId=354;offset=241013,0,241013,EffectId,client_bin,abilityexport.bin
claim:2,Ability:354,EffectId,EffectId,354,354,354,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=411;AbilityId=354,411,0,Effect,client_contract,abilities.csv
claim:1,Ability:354,Name,AbilityName,Steel Mind,Steel Mind,Steel Mind,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=411;AbilityId=354,411,0,name,client_contract,abilities.csv
claim:19,Ability:354,Name,AbilityName,Hatred x 3, Hatred x 3^n,Hatred x 3,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=355;EntryId=354,355,0,value,localized_string,abilitynames.txt
claim:6,Ability:354,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=1237;AbilityId=354;offset=241013,0,241013,Range,client_bin,abilityexport.bin
claim:21,Component:12676,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12677;EntryId=12676,12677,0,value,localized_string,componenteffects.txt
claim:13,Component:12676,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Duration,client_bin,abilitycomponentexport.bin
claim:14,Component:12676,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Interval,client_bin,abilitycomponentexport.bin
claim:11,Component:12676,Operation,ComponentOperation,23,23,23,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Operation,client_bin,abilitycomponentexport.bin
claim:12,Component:12676,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6185;ComponentId=12676;offset=1082949,0,1082949,Radius,client_bin,abilitycomponentexport.bin
claim:22,Component:12707,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12708;EntryId=12707,12708,0,value,localized_string,componenteffects.txt
claim:17,Component:12707,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6214;ComponentId=12707;offset=1087928,0,1087928,Duration,client_bin,abilitycomponentexport.bin
claim:18,Component:12707,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=6214;ComponentId=12707;offset=1087928,0,1087928,Interval,client_bin,abilitycomponentexport.bin
