Id,Kind,Key,Label,Properties
ability:353,ability,353,Ability 353,
component:12676,component,12676,Component 12676,
component:12706,component,12706,Component 12706,
effect:2476,effect,2476,Effect 2476,
effect:353,effect,353,Effect 353,
row:abilities.csv|line=410;AbilityId=353,row,abilities.csv|line=410;AbilityId=353,abilities.csv line=410;AbilityId=353,line_number=410 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv
row:abilitycomponentexport.bin|record=6185;ComponentId=12676;offset=1082949,row,abilitycomponentexport.bin|record=6185;ComponentId=12676;offset=1082949,abilitycomponentexport.bin record=6185;ComponentId=12676;offset=1082949,byte_offset=1082949 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6213;ComponentId=12706;offset=1087795,row,abilitycomponentexport.bin|record=6213;ComponentId=12706;offset=1087795,abilitycomponentexport.bin record=6213;ComponentId=12706;offset=1087795,byte_offset=1087795 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=354;EntryId=353,row,abilitydesc.txt|line=354;EntryId=353,abilitydesc.txt line=354;EntryId=353,line_number=354 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=1236;AbilityId=353;offset=240819,row,abilityexport.bin|record=1236;AbilityId=353;offset=240819,abilityexport.bin record=1236;AbilityId=353;offset=240819,byte_offset=240819 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=354;EntryId=353,row,abilitynames.txt|line=354;EntryId=353,abilitynames.txt line=354;EntryId=353,line_number=354 | normalized_value=Hatred x 5 | raw_value=Hatred x 5^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:componenteffects.txt|line=12677;EntryId=12676,row,componenteffects.txt|line=12677;EntryId=12676,componenteffects.txt line=12677;EntryId=12676,line_number=12677 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:componenteffects.txt|line=12707;EntryId=12706,row,componenteffects.txt|line=12707;EntryId=12706,componenteffects.txt line=12707;EntryId=12706,line_number=12707 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt
row:effects.csv|line=2563;EffectId=2476,row,effects.csv|line=2563;EffectId=2476,effects.csv line=2563;EffectId=2476,line_number=2563 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
row:effects.csv|line=394;EffectId=353,row,effects.csv|line=394;EffectId=353,effects.csv line=394;EffectId=353,line_number=394 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\effects.csv
