Id,Kind,FromNodeId,ToNodeId,Label,ClaimId
edge:1,declared_by,ability:9328,row:abilityexport.bin|record=6553;AbilityId=9328;offset=1313600,abilityexport.bin,
edge:46,declared_by,component:12377,row:abilitycomponentexport.bin|record=5893;ComponentId=12377;offset=1031936,abilitycomponentexport.bin,
edge:47,declared_by,component:12675,row:abilitycomponentexport.bin|record=6184;ComponentId=12675;offset=1082717,abilitycomponentexport.bin,
edge:45,declared_by,component:149,row:abilitycomponentexport.bin|record=6621;ComponentId=149;offset=1158295,abilitycomponentexport.bin,
edge:22,declared_by,effect:1433,row:effects.csv|line=1506;EffectId=1433,effects.csv,
edge:24,declared_by,effect:1802,row:effects.csv|line=1890;EffectId=1802,effects.csv,
edge:27,declared_by,effect:1804,row:effects.csv|line=1892;EffectId=1804,effects.csv,
edge:29,declared_by,effect:2023,row:effects.csv|line=2090;EffectId=2023,effects.csv,
edge:30,declared_by,effect:2156,row:effects.csv|line=2230;EffectId=2156,effects.csv,
edge:32,declared_by,effect:2173,row:effects.csv|line=2247;EffectId=2173,effects.csv,
edge:35,declared_by,effect:2345,row:effects.csv|line=2427;EffectId=2345,effects.csv,
edge:36,declared_by,effect:2352,row:effects.csv|line=2435;EffectId=2352,effects.csv,
edge:37,declared_by,effect:2464,row:effects.csv|line=2551;EffectId=2464,effects.csv,
edge:40,declared_by,effect:2740,row:effects.csv|line=2838;EffectId=2740,effects.csv,
edge:41,declared_by,effect:2744,row:effects.csv|line=2842;EffectId=2744,effects.csv,
edge:5,declared_by,effect:277,row:effects.csv|line=310;EffectId=277,effects.csv,
edge:42,declared_by,effect:2972,row:effects.csv|line=3078;EffectId=2972,effects.csv,
edge:8,declared_by,effect:445,row:effects.csv|line=498;EffectId=445,effects.csv,
edge:10,declared_by,effect:448,row:effects.csv|line=502;EffectId=448,effects.csv,
edge:12,declared_by,effect:545,row:effects.csv|line=603;EffectId=545,effects.csv,
edge:14,declared_by,effect:614,row:effects.csv|line=675;EffectId=614,effects.csv,
edge:17,declared_by,effect:851,row:effects.csv|line=926;EffectId=851,effects.csv,
edge:19,declared_by,effect:852,row:effects.csv|line=927;EffectId=852,effects.csv,
edge:20,declared_by,effect:921,row:effects.csv|line=999;EffectId=921,effects.csv,
edge:48,declared_by,requirement:9620,row:abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,abilityrequirementexport.bin,
edge:49,declared_by,requirement:9621,row:abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,abilityrequirementexport.bin,
edge:50,declared_by,requirement:9622,row:abilityrequirementexport.bin|record=558;RequirementId=9622;offset=53562,abilityrequirementexport.bin,
edge:51,declared_by,requirement:9623,row:abilityrequirementexport.bin|record=559;RequirementId=9623;offset=53654,abilityrequirementexport.bin,
edge:52,declared_by,requirement:9624,row:abilityrequirementexport.bin|record=560;RequirementId=9624;offset=53746,abilityrequirementexport.bin,
edge:53,declared_by,requirement:9625,row:abilityrequirementexport.bin|record=561;RequirementId=9625;offset=53838,abilityrequirementexport.bin,
edge:23,linked_effect,effect:1433,effect:2972,Activate,claim:25
edge:25,linked_effect,effect:1802,effect:2740,Activate,claim:27
edge:26,linked_effect,effect:1802,effect:2744,Impact,claim:28
edge:28,linked_effect,effect:1804,effect:1433,Impact,claim:30
edge:31,linked_effect,effect:2156,effect:614,Cast,claim:33
edge:34,linked_effect,effect:2173,effect:851,Impact,claim:36
edge:33,linked_effect,effect:2173,effect:852,Activate,claim:35
edge:38,linked_effect,effect:2464,effect:277,Activate,claim:40
edge:39,linked_effect,effect:2464,effect:2999,Impact,claim:41
edge:7,linked_effect,effect:277,effect:2156,Impact,claim:9
edge:6,linked_effect,effect:277,effect:2173,Activate,claim:8
edge:43,linked_effect,effect:2972,effect:2352,Activate,claim:45
edge:44,linked_effect,effect:2972,effect:921,Impact,claim:46
edge:9,linked_effect,effect:445,effect:1804,Projectile,claim:11
edge:11,linked_effect,effect:448,effect:1802,Projectile,claim:13
edge:13,linked_effect,effect:545,effect:2023,Activate,claim:15
edge:15,linked_effect,effect:614,effect:445,Cast,claim:17
edge:16,linked_effect,effect:614,effect:448,Impact,claim:18
edge:18,linked_effect,effect:851,effect:2345,Activate,claim:20
edge:21,linked_effect,effect:921,effect:545,Activate,claim:23
edge:63,localized_component_description,component:12377,row:componenteffects.txt|line=12378;EntryId=12377,componenteffects.txt,claim:74
edge:64,localized_component_description,component:12675,row:componenteffects.txt|line=12676;EntryId=12675,componenteffects.txt,claim:75
edge:62,localized_component_description,component:149,row:componenteffects.txt|line=150;EntryId=149,componenteffects.txt,claim:73
edge:61,localized_description,ability:9328,row:abilitydesc.txt|line=9329;EntryId=9328,abilitydesc.txt,claim:72
edge:60,localized_name,ability:9328,row:abilitynames.txt|line=9329;EntryId=9328,abilitynames.txt,claim:71
edge:55,requires,component:149,requirement:9622,ExtData[7].Val6,claim:66
edge:54,requires,component:149,requirement:9625,ExtData[6].Val6,claim:65
edge:56,requires,requirement:9622,requirement:9620,ExtData[0].Val6,claim:67
edge:57,requires,requirement:9622,requirement:9621,ExtData[1].Val6,claim:68
edge:58,requires,requirement:9625,requirement:9623,ExtData[0].Val6,claim:69
edge:59,requires,requirement:9625,requirement:9624,ExtData[1].Val6,claim:70
edge:3,uses_component,ability:9328,component:12377,abilityexport.bin,
edge:4,uses_component,ability:9328,component:12675,abilityexport.bin,
edge:2,uses_component,ability:9328,component:149,abilityexport.bin,
