Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:5,Ability:23894,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=9590;AbilityId=23894;offset=1910434,0,1910434,ApCost,client_bin,abilityexport.bin
claim:6,Ability:23894,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=9590;AbilityId=23894;offset=1910434,0,1910434,CareerLine,client_bin,abilityexport.bin
claim:2,Ability:23894,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=9590;AbilityId=23894;offset=1910434,0,1910434,CastTime,client_bin,abilityexport.bin
claim:3,Ability:23894,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=9590;AbilityId=23894;offset=1910434,0,1910434,Cooldown,client_bin,abilityexport.bin
claim:29,Ability:23894,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=23895;EntryId=23894,23895,0,value,localized_string,abilitydesc.txt
claim:1,Ability:23894,EffectId,EffectId,1222,1222,1222,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=9590;AbilityId=23894;offset=1910434,0,1910434,EffectId,client_bin,abilityexport.bin
claim:28,Ability:23894,Name,AbilityName,Boss Immunities,Boss Immunities^n,Boss Immunities,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=23895;EntryId=23894,23895,0,value,localized_string,abilitynames.txt
claim:4,Ability:23894,Range,Feet,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=9590;AbilityId=23894;offset=1910434,0,1910434,Range,client_bin,abilityexport.bin
claim:32,Component:13282,Description,ComponentDescription,,,,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=13283;EntryId=13282,13283,0,value,localized_string,componenteffects.txt
claim:18,Component:13282,Duration,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=14494;ComponentId=13282;offset=2456897,0,2456897,Duration,client_bin,abilitycomponentexport.bin
claim:19,Component:13282,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=14494;ComponentId=13282;offset=2456897,0,2456897,Interval,client_bin,abilitycomponentexport.bin
