Id,Kind,Key,Label,Properties
ability:9328,ability,9328,Ability 9328,
component:12377,component,12377,Component 12377,
component:12675,component,12675,Component 12675,
component:149,component,149,Component 149,
effect:1433,effect,1433,Effect 1433,
effect:1802,effect,1802,Effect 1802,
effect:1804,effect,1804,Effect 1804,
effect:2023,effect,2023,Effect 2023,
effect:2156,effect,2156,Effect 2156,
effect:2173,effect,2173,Effect 2173,
effect:2345,effect,2345,Effect 2345,
effect:2352,effect,2352,Effect 2352,
effect:2464,effect,2464,Effect 2464,
effect:2740,effect,2740,Effect 2740,
effect:2744,effect,2744,Effect 2744,
effect:277,effect,277,Effect 277,
effect:2972,effect,2972,Effect 2972,
effect:2999,effect,2999,Effect 2999,
effect:445,effect,445,Effect 445,
effect:448,effect,448,Effect 448,
effect:545,effect,545,Effect 545,
effect:614,effect,614,Effect 614,
effect:851,effect,851,Effect 851,
effect:852,effect,852,Effect 852,
effect:921,effect,921,Effect 921,
requirement:9620,requirement,9620,Requirement 9620,
requirement:9621,requirement,9621,Requirement 9621,
requirement:9622,requirement,9622,Requirement 9622,
requirement:9623,requirement,9623,Requirement 9623,
requirement:9624,requirement,9624,Requirement 9624,
requirement:9625,requirement,9625,Requirement 9625,
row:abilitycomponentexport.bin|record=5893;ComponentId=12377;offset=1031936,row,abilitycomponentexport.bin|record=5893;ComponentId=12377;offset=1031936,abilitycomponentexport.bin record=5893;ComponentId=12377;offset=1031936,byte_offset=1031936 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6184;ComponentId=12675;offset=1082717,row,abilitycomponentexport.bin|record=6184;ComponentId=12675;offset=1082717,abilitycomponentexport.bin record=6184;ComponentId=12675;offset=1082717,byte_offset=1082717 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6621;ComponentId=149;offset=1158295,row,abilitycomponentexport.bin|record=6621;ComponentId=149;offset=1158295,abilitycomponentexport.bin record=6621;ComponentId=149;offset=1158295,byte_offset=1158295 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitydesc.txt|line=9329;EntryId=9328,row,abilitydesc.txt|line=9329;EntryId=9328,abilitydesc.txt line=9329;EntryId=9328,line_number=9329 | normalized_value=An overwhelming blow that deals {COM_0_VAL0_DAMAGE} and will knockback your target based on your Hate.<BR> With 30 Hate: Medium Knockback. <BR> With 60 Hate: Long Knockback.<BR> With 90 Hate: Very Long Knockback. | raw_value=An overwhelming blow that deals {COM_0_VAL0_DAMAGE} and will knockback your target based on your Hate.<BR> With 30 Hate: Medium Knockback. <BR> With 60 Hate: Long Knockback.<BR> With 90 Hate: Very Long Knockback. | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt
row:abilityexport.bin|record=6553;AbilityId=9328;offset=1313600,row,abilityexport.bin|record=6553;AbilityId=9328;offset=1313600,abilityexport.bin record=6553;AbilityId=9328;offset=1313600,byte_offset=1313600 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin
row:abilitynames.txt|line=9329;EntryId=9328,row,abilitynames.txt|line=9329;EntryId=9328,abilitynames.txt line=9329;EntryId=9328,line_number=9329 | normalized_value=Exile | raw_value=Exile^n | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt
row:abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,row,abilityrequirementexport.bin|record=556;RequirementId=9620;offset=53378,abilityrequirementexport.bin record=556;RequirementId=9620;offset=53378,byte_offset=53378 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityrequirementexport.bin
row:abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,row,abilityrequirementexport.bin|record=557;RequirementId=9621;offset=53470,abilityrequirementexport.bin record=557;RequirementId=9621;offset=53470,byte_offset=53470 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityrequirementexport.bin
