Id,SubjectKey,FactName,Domain,ValueKey,RawValue,NormalizedValue,SourceFamily,TableName,SourcePath,RowKey,LineNumber,ByteOffset,FieldName,Confidence,Notes
claim:7,Ability:3482,ApCost,ActionPoints,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=421;AbilityId=3482;offset=81554,0,81554,ApCost,client_bin,abilityexport.bin
claim:8,Ability:3482,CareerLine,CareerLineId,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=421;AbilityId=3482;offset=81554,0,81554,CareerLine,client_bin,abilityexport.bin
claim:4,Ability:3482,CastTime,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=421;AbilityId=3482;offset=81554,0,81554,CastTime,client_bin,abilityexport.bin
claim:5,Ability:3482,Cooldown,Milliseconds,0,0,0,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=421;AbilityId=3482;offset=81554,0,81554,Cooldown,client_bin,abilityexport.bin
claim:44,Ability:3482,Description,AbilityDescription,,,,client_strings,abilitydesc.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitydesc.txt,line=3483;EntryId=3482,3483,0,value,localized_string,abilitydesc.txt
claim:3,Ability:3482,EffectId,EffectId,2457,2457,2457,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=421;AbilityId=3482;offset=81554,0,81554,EffectId,client_bin,abilityexport.bin
claim:2,Ability:3482,EffectId,EffectId,3482,3482,3482,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=3618;AbilityId=3482,3618,0,Effect,client_contract,abilities.csv
claim:1,Ability:3482,Name,AbilityName,Squig Commanda,Squig Commanda,Squig Commanda,client_csv,abilities.csv,C:\Users\Admin\Pictures\WAR_extracted\data\gamedata\abilities.csv,line=3618;AbilityId=3482,3618,0,name,client_contract,abilities.csv
claim:43,Ability:3482,Name,AbilityName,Spiteful Slam,Spiteful Slam^n,Spiteful Slam,client_strings,abilitynames.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\abilitynames.txt,line=3483;EntryId=3482,3483,0,value,localized_string,abilitynames.txt
claim:6,Ability:3482,Range,Feet,3000,3000,3000,client_bin,abilityexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilityexport.bin,record=421;AbilityId=3482;offset=81554,0,81554,Range,client_bin,abilityexport.bin
claim:48,Component:12342,Description,ComponentDescription,Knocked down!,Knocked down!,Knocked down!,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12343;EntryId=12342,12343,0,value,localized_string,componenteffects.txt
claim:29,Component:12342,Duration,Milliseconds,2000,2000,2000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5858;ComponentId=12342;offset=1025169,0,1025169,Duration,client_bin,abilitycomponentexport.bin
claim:30,Component:12342,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5858;ComponentId=12342;offset=1025169,0,1025169,Interval,client_bin,abilitycomponentexport.bin
claim:27,Component:12342,Operation,ComponentOperation,12,12,12,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5858;ComponentId=12342;offset=1025169,0,1025169,Operation,client_bin,abilitycomponentexport.bin
claim:28,Component:12342,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5858;ComponentId=12342;offset=1025169,0,1025169,Radius,client_bin,abilitycomponentexport.bin
claim:49,Component:12343,Description,ComponentDescription,Knocked down!,Knocked down!,Knocked down!,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12344;EntryId=12343,12344,0,value,localized_string,componenteffects.txt
claim:33,Component:12343,Duration,Milliseconds,3000,3000,3000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5859;ComponentId=12343;offset=1025401,0,1025401,Duration,client_bin,abilitycomponentexport.bin
claim:34,Component:12343,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5859;ComponentId=12343;offset=1025401,0,1025401,Interval,client_bin,abilitycomponentexport.bin
claim:31,Component:12343,Operation,ComponentOperation,12,12,12,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5859;ComponentId=12343;offset=1025401,0,1025401,Operation,client_bin,abilitycomponentexport.bin
claim:32,Component:12343,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5859;ComponentId=12343;offset=1025401,0,1025401,Radius,client_bin,abilitycomponentexport.bin
claim:50,Component:12344,Description,ComponentDescription,Knocked down!,Knocked down!,Knocked down!,client_strings,componenteffects.txt,C:\Users\Admin\Pictures\WAR_extracted\data\strings\english\componenteffects.txt,line=12345;EntryId=12344,12345,0,value,localized_string,componenteffects.txt
claim:37,Component:12344,Duration,Milliseconds,4000,4000,4000,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5860;ComponentId=12344;offset=1025633,0,1025633,Duration,client_bin,abilitycomponentexport.bin
claim:38,Component:12344,Interval,Milliseconds,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5860;ComponentId=12344;offset=1025633,0,1025633,Interval,client_bin,abilitycomponentexport.bin
claim:35,Component:12344,Operation,ComponentOperation,12,12,12,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5860;ComponentId=12344;offset=1025633,0,1025633,Operation,client_bin,abilitycomponentexport.bin
claim:36,Component:12344,Radius,Radius,0,0,0,client_bin,abilitycomponentexport.bin,C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin,record=5860;ComponentId=12344;offset=1025633,0,1025633,Radius,client_bin,abilitycomponentexport.bin
