Id,Kind,Key,Label,Properties
ability:9331,ability,9331,Ability 9331,
component:12361,component,12361,Component 12361,
component:12362,component,12362,Component 12362,
component:12742,component,12742,Component 12742,
component:12743,component,12743,Component 12743,
effect:1034,effect,1034,Effect 1034,
effect:1181,effect,1181,Effect 1181,
effect:1446,effect,1446,Effect 1446,
effect:206,effect,206,Effect 206,
effect:23,effect,23,Effect 23,
effect:2467,effect,2467,Effect 2467,
effect:2989,effect,2989,Effect 2989,
effect:49,effect,49,Effect 49,
effect:591,effect,591,Effect 591,
effect:640,effect,640,Effect 640,
requirement:9363,requirement,9363,Requirement 9363,
requirement:9373,requirement,9373,Requirement 9373,
requirement:9383,requirement,9383,Requirement 9383,
row:abilitycomponentexport.bin|record=5877;ComponentId=12361;offset=1029049,row,abilitycomponentexport.bin|record=5877;ComponentId=12361;offset=1029049,abilitycomponentexport.bin record=5877;ComponentId=12361;offset=1029049,byte_offset=1029049 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=5878;ComponentId=12362;offset=1029215,row,abilitycomponentexport.bin|record=5878;ComponentId=12362;offset=1029215,abilitycomponentexport.bin record=5878;ComponentId=12362;offset=1029215,byte_offset=1029215 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6248;ComponentId=12742;offset=1094331,row,abilitycomponentexport.bin|record=6248;ComponentId=12742;offset=1094331,abilitycomponentexport.bin record=6248;ComponentId=12742;offset=1094331,byte_offset=1094331 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
row:abilitycomponentexport.bin|record=6249;ComponentId=12743;offset=1094497,row,abilitycomponentexport.bin|record=6249;ComponentId=12743;offset=1094497,abilitycomponentexport.bin record=6249;ComponentId=12743;offset=1094497,byte_offset=1094497 | source_path=C:\Users\Admin\Pictures\WAR_extracted\data\bin\abilitycomponentexport.bin
